"Wavelength, nm",Intensity
136.44237175216523,3.3141007747904575e-26
136.53333333333333,3.3898393194223074e-26
136.62441627751835,4.880098643530376e-26
136.71562082777035,4.825999946300565e-26
136.80694722778892,5.492277172787848e-26
136.89839572192514,5.70573302994935e-26
136.98996655518394,6.265196540281646e-26
137.08165997322624,7.593062577076397e-26
137.17347622237108,1.3211045663533303e-25
137.26541554959786,2.201181900449279e-25
137.35747820254863,2.4850169780876837e-24
137.4496644295302,6.467490608805674e-23
137.54197447951645,4.244614454407194e-22
137.63440860215053,1.3916162768086438e-21
137.72696704774717,3.1161058263872776e-21
137.81965006729476,1.8428463082992374e-21
137.9124579124579,2.76919208272545e-21
138.0053908355795,3.6309271858367964e-20
138.09844908968307,3.599722410417076e-19
138.19163292847506,2.9514784345916346e-19
138.28494260634707,1.0379467297712434e-19
138.37837837837836,1.650618231101985e-18
138.47194050033806,3.762499367942706e-18
138.5656292286874,7.318558755967668e-18
138.65944482058225,6.247023407157506e-18
138.75338753387533,1.851494649762924e-18
138.84745762711862,4.8433617649798166e-17
138.94165535956583,1.0421327416609481e-16
139.03598099117448,5.196383619416714e-17
139.1304347826087,4.9436329782482395e-18
139.22501699524133,1.457977780756877e-16
139.31972789115645,2.678082983009414e-16
139.4145677331518,3.771871547515642e-16
139.50953678474113,9.832242234310445e-16
139.60463531015677,1.3126073345591604e-15
139.69986357435198,3.806620831891313e-16
139.79522184300342,2.2154598983736432e-16
139.89071038251367,1.4301883430465834e-15
139.98632946001365,2.4133621559617475e-15
140.08207934336525,3.74968511730687e-15
140.17796030116358,3.283480971248937e-15
140.27397260273972,7.034211397071693e-16
140.37011651816314,4.2797662642357274e-16
140.46639231824417,8.004100567141128e-16
140.56280027453673,6.788609785536378e-16
140.65934065934067,3.777265914341682e-15
140.75601374570448,6.022132481390158e-15
140.85281980742778,3.4179250154834964e-15
140.949759119064,1.6288705882275503e-15
141.04683195592284,1.2032443431073783e-15
141.14403859407307,1.2069008807294261e-15
141.24137931034483,2.8242778572463017e-15
141.33885438233264,1.1734484251075108e-15
141.4364640883978,4.688182980744774e-16
141.53420870767104,5.604003937839022e-15
141.6320885200553,5.362068677019261e-15
141.73010380622836,2.372272158621287e-16
141.8282548476454,1.1030194164307977e-15
141.92654192654192,6.113432412378566e-16
142.0249653259362,1.566401042904172e-15
142.1235253296322,6.45414827049088e-15
142.22222222222223,2.438895930759063e-15
142.32105628908963,3.0111377547544377e-15
142.42002781641168,1.046695036608374e-14
142.51913709116212,5.24535426128074e-15
142.6183844011142,1.2970270551090622e-15
142.7177700348432,8.584341851062756e-15
142.81729428172943,5.6446406969747595e-15
142.91695743196092,2.344365785205478e-15
143.0167597765363,1.0287645029439092e-14
143.11670160726763,1.6125798172110384e-15
143.21678321678323,1.0465524378810722e-14
143.31700489853043,1.0409758215808868e-14
143.4173669467787,8.073057881241598e-15
143.5178696566223,1.3879001519139337e-14
143.61851332398317,3.037474762296789e-15
143.71929824561403,5.619422132761352e-15
143.8202247191011,1.2003240162824044e-14
143.92129304286718,1.321991495455276e-14
144.0225035161744,3.430921550703361e-14
144.12385643912737,1.4205336349647818e-14
144.22535211267606,2.8556101175641965e-14
144.32699083861874,4.798306159937817e-14
144.42877291960508,1.9417074441660534e-14
144.530698659139,3.591384199595079e-14
144.6327683615819,1.5637203380142584e-14
144.73498233215545,1.8661612541125934e-14
144.83734087694484,6.594021352799637e-14
144.9398443029016,2.6358814020735865e-14
145.04249291784703,4.466020878331432e-14
145.14528703047483,6.458899125087342e-14
145.24822695035462,1.983242517584779e-14
145.35131298793468,7.378439462976647e-14
145.45454545454544,7.213744105152757e-14
145.55792466240226,1.9582774089153134e-14
145.66145092460883,2.2237812535477036e-14
145.76512455516016,2.245313873838243e-15
145.86894586894587,3.428804297786269e-14
145.9729151817534,4.9149969018565674e-14
146.07703281027102,1.0505362341976403e-13
146.18129907209135,4.1920058468232653e-13
146.28571428571428,3.616876934820315e-13
146.39027877055037,8.245416050527921e-15
146.49499284692416,3.2301301495046367e-13
146.59985683607732,3.3445853626158474e-13
146.7048710601719,5.359965846439284e-13
146.8100358422939,6.965535380616834e-12
146.91535150645623,1.675306304461397e-11
147.0208183776023,1.3688980506285645e-11
147.1264367816092,1.1007912389242323e-11
147.23220704529115,8.047541691187656e-12
147.33812949640287,5.039566226223861e-13
147.4442044636429,2.6748199576675102e-11
147.55043227665706,1.544018141379166e-10
147.6568132660418,3.7485032843845694e-10
147.76334776334778,3.99406836299345e-10
147.87003610108303,1.8887690957821974e-11
147.97687861271675,6.02617675186356e-10
148.08387563268258,1.6057567687447234e-09
148.19102749638205,1.6132939718078181e-09
148.29833454018825,7.709239356212891e-09
148.40579710144928,1.676833507967442e-08
148.51341551849166,1.471871601800568e-08
148.6211901306241,5.976185249727966e-09
148.72912127814087,1.2122235819995464e-09
148.8372093023256,2.538947571264452e-09
148.94545454545454,5.409200769472985e-09
149.0538573508006,6.213132596850347e-09
149.16241806263656,6.760292629112427e-09
149.27113702623907,5.047408611876509e-09
149.38001458789202,3.130691919827296e-09
149.4890510948905,4.072037226286535e-09
149.59824689554418,3.381065880788567e-09
149.70760233918128,1.5147138669328196e-09
149.81711777615214,2.0588999347558467e-09
149.9267935578331,2.162283480782532e-09
150.03663003663004,3.2581579010561357e-10
150.1466275659824,2.538140672396853e-10
150.25678650036684,5.749558238819597e-10
150.36710719530103,1.5973373161869315e-09
150.47759000734754,4.0694157377503874e-09
150.58823529411762,3.6155452100284202e-09
150.69904341427517,3.0984564465235995e-09
150.8100147275405,5.014678941863547e-09
150.92114959469419,7.122066774368795e-09
151.03244837758112,6.914437016009736e-09
151.1439114391144,3.607700598114524e-09
151.25553914327915,2.347027581855031e-09
151.3673318551367,3.0436459912437356e-09
151.47928994082838,4.086090297888764e-09
151.59141376757958,5.364150350676947e-09
151.7037037037037,3.407296332790023e-09
151.81616011860638,1.1631140323019503e-09
151.92878338278933,1.6897879139733447e-09
152.04157386785448,1.1548784712188397e-09
152.15453194650817,8.665933967432667e-10
152.26765799256503,7.431878539363141e-09
152.38095238095235,9.522726112890886e-09
152.4944154877141,4.318436797183226e-09
152.6080476900149,8.998514495597861e-09
152.72184936614468,5.769429081648975e-09
