"Wavelength, nm",Intensity
136.44237175216523,8.552797948813211e-24
136.53333333333333,9.68026021609728e-24
136.62441627751835,1.3066369663282637e-23
136.71562082777035,1.4887682121860046e-23
136.80694722778892,1.872753717643317e-23
136.89839572192514,2.4497605391924214e-23
136.98996655518394,2.785094425550837e-23
137.08165997322624,3.7943062208261143e-23
137.17347622237108,4.5621046836983005e-23
137.26541554959786,4.5899347430886423e-23
137.35747820254863,8.787654244891684e-23
137.4496644295302,1.6261463104370444e-22
137.54197447951645,3.509907110627141e-23
137.63440860215053,5.0820225905701165e-21
137.72696704774717,1.990694175706229e-20
137.81965006729476,1.1542960005345244e-20
137.9124579124579,1.435058643382757e-19
138.0053908355795,2.2790730975944026e-19
138.09844908968307,2.781623583079404e-20
138.19163292847506,4.760916427236888e-19
138.28494260634707,1.1481802689354104e-18
138.37837837837836,9.774469308411854e-19
138.47194050033806,5.044436652166757e-18
138.5656292286874,1.0527211480226071e-17
138.65944482058225,3.335317428555737e-17
138.75338753387533,9.337500790708448e-17
138.84745762711862,2.4475563769498814e-17
138.94165535956583,9.346782299656316e-17
139.03598099117448,1.600590274240921e-16
139.1304347826087,5.854017321907972e-17
139.22501699524133,5.149723225886956e-16
139.31972789115645,3.272016384997746e-16
139.4145677331518,9.854287055684222e-16
139.50953678474113,2.2594938705894456e-15
139.60463531015677,1.781877732429182e-15
139.69986357435198,2.1122487007111275e-15
139.79522184300342,1.854025876002457e-15
139.89071038251367,4.53951686208929e-15
139.98632946001365,8.570046432720879e-15
140.08207934336525,4.717510803465873e-15
140.17796030116358,7.652288175005774e-15
140.27397260273972,1.3658000724720554e-14
140.37011651816314,2.792873126201256e-14
140.46639231824417,2.4608624497572104e-14
140.56280027453673,3.91497320317749e-14
140.65934065934067,3.995745957772948e-14
140.75601374570448,3.029123034859819e-14
140.85281980742778,9.771225572313088e-14
140.949759119064,5.401186173048494e-14
141.04683195592284,8.23950307467689e-14
141.14403859407307,1.2054436770660014e-13
141.24137931034483,1.4420778750836007e-13
141.33885438233264,2.1098895947850688e-13
141.4364640883978,2.1431073840743235e-13
141.53420870767104,2.54759990216588e-13
141.6320885200553,2.950070078537989e-13
141.73010380622836,3.3062806716435916e-13
141.8282548476454,4.548842873352889e-13
141.92654192654192,4.910930973575565e-13
142.0249653259362,5.880867049661022e-13
142.1235253296322,7.375966969475382e-13
142.22222222222223,8.596477632908797e-13
142.32105628908963,9.36566042511587e-13
142.42002781641168,1.0378707547130733e-12
142.51913709116212,1.2426502252648786e-12
142.6183844011142,1.3737435890105752e-12
142.7177700348432,1.7099529895490127e-12
142.81729428172943,1.905306245864146e-12
142.91695743196092,2.210017207549541e-12
143.0167597765363,2.3646151823819837e-12
143.11670160726763,2.70392289160446e-12
143.21678321678323,3.2267934486251194e-12
143.31700489853043,3.2744682452911206e-12
143.4173669467787,4.0187339286614015e-12
143.5178696566223,4.300923815295046e-12
143.61851332398317,4.716950626913515e-12
143.71929824561403,5.561617092830559e-12
143.8202247191011,5.80103004270056e-12
143.92129304286718,6.550312668291113e-12
144.0225035161744,7.274858334037571e-12
144.12385643912737,8.03833327151022e-12
144.22535211267606,9.269744522001042e-12
144.32699083861874,1.0137578471144483e-11
144.42877291960508,1.1172789642488893e-11
144.530698659139,1.2532498331557287e-11
