"Wavelength, nm",Intensity
136.44237175216523,5.025668355237408e-25
136.53333333333333,8.575277841581793e-25
136.62441627751835,1.1144920802365366e-25
136.71562082777035,1.75986581015286e-24
136.80694722778892,6.237206917946663e-25
136.89839572192514,1.5104536712261386e-24
136.98996655518394,3.625174163604195e-24
137.08165997322624,4.810686141204839e-25
137.17347622237108,8.314613918904269e-24
137.26541554959786,9.022451081755342e-25
137.35747820254863,5.2438990569974744e-23
137.4496644295302,7.648741153348754e-23
137.54197447951645,3.397183929632552e-22
137.63440860215053,7.541233932146335e-22
137.72696704774717,1.9866779587859407e-20
137.81965006729476,2.2454600531773353e-21
137.9124579124579,2.7621868577762433e-19
138.0053908355795,1.693988842324222e-20
138.09844908968307,1.1362814984653463e-18
138.19163292847506,1.9446015162702138e-19
138.28494260634707,1.5503938977804e-18
138.37837837837836,5.600509652870964e-18
138.47194050033806,1.8535702224079992e-19
138.5656292286874,7.778511974462539e-17
138.65944482058225,1.2213343021375582e-17
138.75338753387533,1.0669750500416067e-16
138.84745762711862,1.4175499581596656e-17
138.94165535956583,5.627649277860748e-16
139.03598099117448,2.3302207357792914e-17
139.1304347826087,8.219599964820672e-16
139.22501699524133,2.2861301563399172e-17
139.31972789115645,1.2885441133981218e-15
139.4145677331518,3.774662570483598e-16
139.50953678474113,2.388996821340922e-15
139.60463531015677,2.2384956761076258e-15
139.69986357435198,6.2919360697414e-15
139.79522184300342,4.788438492052786e-16
139.89071038251367,8.774013647450618e-15
139.98632946001365,1.4136412833218481e-15
140.08207934336525,1.6315644591612044e-14
140.17796030116358,8.423734471785033e-15
140.27397260273972,1.3089882983716391e-14
140.37011651816314,3.5344400300400736e-15
140.46639231824417,2.2932505741594228e-14
140.56280027453673,1.0941876309653625e-14
140.65934065934067,5.878999187353353e-14
140.75601374570448,1.6565806497015035e-14
140.85281980742778,5.463805612228785e-14
140.949759119064,2.3887572396274435e-14
141.04683195592284,1.1792565022786124e-13
141.14403859407307,6.962017651910508e-14
141.24137931034483,1.8093716281662202e-13
141.33885438233264,2.3564591866536397e-14
141.4364640883978,1.6567077654216638e-13
141.53420870767104,9.220530767113519e-14
141.6320885200553,1.775986060028286e-13
141.73010380622836,2.0357842547325349e-13
141.8282548476454,2.816283998957494e-13
141.92654192654192,1.0822721028704115e-13
142.0249653259362,3.2947680548839476e-13
142.1235253296322,3.9908317878392566e-13
