"Omega, /s",Intensity
772591463154021.9,1.2586413288063247e-31
781788980572522.1,1.8309604211889725e-31
790986497991022.4,2.838177622406194e-31
800184015409522.6,3.1168628856717306e-31
809381532828022.9,3.380761637677383e-31
818579050246523.1,4.862984010340385e-31
827776567665023.4,4.739485812465992e-31
836974085083523.6,7.57247895511829e-31
846171602502023.9,7.648484787154312e-31
855369119920524.1,6.120360832090393e-31
864566637339024.4,1.5544198794431276e-30
873764154757524.6,1.3877945791725561e-30
882961672176025.0,1.310858927109262e-30
892159189594525.2,2.716969203356101e-30
901356707013025.5,1.922693990617511e-30
910554224431525.8,2.5215001623539876e-30
919751741850026.0,4.741255811374044e-30
928949259268526.2,2.7275510087985242e-30
938146776687026.5,5.366605910346923e-30
947344294105526.8,7.490967705120871e-30
956541811524027.0,4.1192561300089714e-30
965739328942527.2,1.0413442835839473e-29
974936846361027.5,1.1921804600514508e-29
984134363779527.8,7.195234476776371e-30
993331881198028.0,1.9890424388825935e-29
1002529398616528.4,1.7397238973378414e-29
1011726916035028.6,1.3624577390876817e-29
1020924433453528.9,3.497123361004877e-29
1030121950872029.1,2.5343735475458697e-29
1039319468290529.4,2.4281446292279323e-29
1048516985709029.6,6.252856334395641e-29
1057714503127529.9,3.6669356128797356e-29
1066912020546030.1,5.166290161316521e-29
1076109537964530.4,1.0652454005500252e-28
1085307055383030.6,5.136373674444364e-29
1094504572801530.9,1.0724247769920801e-28
1103702090220031.1,1.7775492734732938e-28
1112899607638531.4,7.133754210813738e-29
1122097125057031.8,2.1492596265020974e-28
1131294642475532.0,2.7329550305703704e-28
1140492159894032.2,1.1948064559312837e-28
1149689677312532.5,4.244096095190337e-28
1158887194731032.8,4.075186164798483e-28
1168084712149533.0,2.2486572995044648e-28
1177282229568033.2,7.985744045484118e-28
1186479746986533.5,5.825753260088653e-28
1195677264405033.8,4.692672037398073e-28
1204874781823534.0,1.4438662419513104e-27
1214072299242034.2,8.019348596426444e-28
1223269816660534.5,1.025596040741004e-27
1232467334079034.8,2.4843971924552313e-27
1241664851497535.0,1.079784105528799e-27
1250862368916035.2,2.2034502390902573e-27
1260059886334535.5,4.0363476204068095e-27
1269257403753035.8,1.5284850920418211e-27
1278454921171536.0,4.519370951338319e-27
1287652438590036.2,6.276137719042666e-27
1296849956008536.8,2.46631196158306e-27
1306047473427037.0,8.839119176313515e-27
1315244990845537.2,9.28212556544467e-27
1324442508264037.5,4.539106184812165e-27
1333640025682537.8,1.6308830599629268e-26
1342837543101038.0,1.3265745332850207e-26
1352035060519538.2,9.13236123652734e-27
1361232577938038.5,2.874114173830254e-26
1370430095356538.8,1.8390931980267392e-26
1379627612775039.0,1.8930215964137065e-26
1388825130193539.2,4.8117342989587836e-26
1398022647612039.5,2.5371720995280447e-26
1407220165030539.8,3.831949841214801e-26
1416417682449040.0,7.729806654103675e-26
1425615199867540.2,3.5850630280822537e-26
1434812717286040.5,7.452865871430046e-26
1444010234704540.8,1.1953815581176362e-25
1453207752123041.0,5.35743862180016e-26
1462405269541541.2,1.3903006961068476e-25
1471602786960041.5,1.795247235070686e-25
1480800304378541.8,8.623336479731412e-26
1489997821797042.0,2.4979709207927286e-25
1499195339215542.2,2.625401674603006e-25
1508392856634042.5,1.4808417207459326e-25
1517590374052542.8,4.336044407524375e-25
1526787891471043.0,3.754480913729264e-25
1535985408889543.5,2.6676165533506e-25
1545182926308043.8,7.300918232257725e-25
1554380443726544.0,5.273015982689252e-25
1563577961145044.2,4.923815596056475e-25
1572775478563544.5,1.1945141949296153e-24
1581972995982044.8,7.299643114872074e-25
1591170513400545.0,9.147389093750354e-25
1600368030819045.2,1.900855072840037e-24
1609565548237545.5,1.0047744594139768e-24
1618763065656045.8,1.690717552582025e-24
1627960583074546.0,2.9322863274316876e-24
1637158100493046.2,1.3994657270472093e-24
1646355617911546.5,3.0783582064140778e-24
1655553135330046.8,4.367209105410737e-24
1664750652748547.0,2.0271736418205412e-24
1673948170167047.2,5.4786354869502945e-24
1683145687585547.5,6.2494011126080175e-24
1692343205004047.8,3.1520139545824823e-24
1701540722422548.0,9.46225058057561e-24
1710738239841048.2,8.5517600928319e-24
1719935757259548.5,5.3309843964215675e-24
1729133274678048.8,1.5753023402184593e-23
1738330792096549.0,1.1158211951618147e-23
1747528309515049.2,9.64062473114584e-24
1756725826933549.5,2.5125749422024428e-23
1765923344352050.0,1.3938944138728353e-23
1775120861770550.2,1.7958585414676948e-23
1784318379189050.5,3.8169569330528645e-23
1793515896607550.8,1.700332852123886e-23
1802713414026051.0,3.3232425658742284e-23
1811910931444551.2,5.492560038301346e-23
1821108448863051.5,2.125724499733018e-23
1830305966281551.8,5.959374861648542e-23
1839503483700052.0,7.444984176252823e-23
1848701001118552.2,2.940146640886324e-23
1857898518537052.5,1.02056321326078e-22
1867096035955552.8,9.456925055763656e-23
1876293553374053.0,4.73282543990409e-23
1885491070792553.2,1.655974745616067e-22
1894688588211053.5,1.122237366188858e-22
1903886105629553.8,8.575098091869547e-23
1913083623048054.0,2.5353380690958733e-22
1922281140466554.2,1.247726617438662e-22
1931478657885054.5,1.618289895761457e-22
1940676175303554.8,3.647493816647423e-22
1949873692722055.0,1.331451669588998e-22
1959071210140555.2,2.996982743181376e-22
1968268727559055.5,4.895791866698234e-22
1977466244977555.8,1.4905374685384138e-22
1986663762396056.0,5.246977018532945e-22
1995861279814556.2,6.125790275489925e-22
2005058797233056.8,1.9953189638672164e-22
2014256314651557.0,8.593104202707814e-22
2023453832070057.2,7.279851731552327e-22
2032651349488557.5,3.1462462627892625e-22
2041848866907057.8,1.3752307860338064e-21
2051046384325558.0,7.878487977901411e-22
2060243901744058.2,6.042851024918243e-22
2069441419162558.5,2.1471186136688774e-21
2078638936581058.8,6.360851810864215e-22
2087836453999559.0,1.455746655533263e-21
2097033971418059.2,2.6456439027403317e-21
2106231488836559.5,5.572596106118261e-22
2115429006255059.8,2.5217238093597547e-21
2124626523673560.0,2.5863883223632705e-21
2133824041092060.2,1.3566847380422054e-21
2143021558510560.5,1.9997737230912364e-21
2152219075929060.8,7.015772836264527e-21
2161416593347561.0,5.138177030337667e-22
2170614110766061.2,6.540251996150036e-21
2179811628184561.5,1.4331376477629e-20
2189009145603061.8,5.21203431215106e-21
2198206663021562.0,4.309874035406727e-20
2207404180440062.2,8.338932880620235e-21
2216601697858562.5,4.989948496928717e-20
2225799215277062.8,1.120274286239941e-19
2234996732695563.0,6.401325777783677e-20
2244194250114063.5,1.9447634516830033e-20
2253391767532563.5,2.2053538046606013e-19
2262589284951064.0,9.072045874464044e-19
2271786802369564.0,5.738330047680271e-19
2280984319788064.5,2.5144037289563096e-19
2290181837206564.5,1.1758724384034964e-18
2299379354625065.0,2.858818605700723e-18
2308576872043565.0,4.119397186305497e-19
2317774389462065.5,2.0955683075293482e-19
2326971906880565.5,2.9810425284724193e-18
2336169424299066.0,1.7613869136938315e-17
2345366941717566.0,1.5194709435363682e-17
2354564459136066.5,1.2377804400479704e-18
2363761976554567.0,3.736478218482502e-18
2372959493973067.0,7.696351493798496e-18
2382157011391567.5,1.7155952718608186e-18
2391354528810067.5,1.254009303658267e-18
2400552046228568.0,2.1972175240699605e-18
2409749563647068.0,2.1880191541322753e-18
2418947081065568.5,3.484305004299269e-18
2428144598484068.5,1.2941144527267304e-18
2437342115902569.0,3.2477284212465443e-19
2446539633321069.0,7.151990024343894e-19
2455737150739569.5,1.1639724792662067e-18
2464934668158069.5,3.8659911961964986e-19
2474132185576570.0,1.8077257756037124e-20
2483329702995070.0,4.782074647849464e-19
2492527220413570.5,2.3770967618475163e-19
2501724737832070.5,1.6328976987258182e-19
2510922255250571.0,1.1254784591377293e-19
2520119772669071.0,3.699830704743657e-20
2529317290087571.5,1.4356866495047135e-19
2538514807506071.5,6.429941803324214e-20
2547712324924572.0,4.735937187224729e-21
2556909842343072.0,6.249886798700834e-20
2566107359761572.5,2.5362717781582727e-20
2575304877180072.5,1.613769222285649e-20
2584502394598573.0,2.772648726155678e-20
2593699912017073.5,4.050382508290268e-21
2602897429435573.5,1.2644046783288025e-20
2612094946854074.0,1.3627146989512823e-20
2621292464272574.0,1.336161339106779e-22
2630489981691074.5,7.744122792472031e-21
2639687499109574.5,6.746953189267893e-21
2648885016528075.0,1.0001562485672249e-22
2658082533946575.0,5.116285534946515e-21
2667280051365075.5,3.1017154543586455e-21
2676477568783575.5,3.0390615144437673e-22
2685675086202076.0,3.615886620890317e-21
2694872603620576.0,1.3889894480958437e-21
2704070121039076.5,4.531253261481818e-22
2713267638457576.5,2.5694214991276303e-21
2722465155876077.0,5.665128352840169e-22
2731662673294577.0,5.843024171425747e-22
2740860190713077.5,1.7430379267437934e-21
2750057708131577.5,1.7574311266788719e-22
2759255225550078.0,6.5405729650282e-22
2768452742968578.0,1.0953684438362158e-21
2777650260387078.5,2.700061231719926e-23
2786847777805578.5,6.318341153187461e-22
2796045295224079.0,6.256910210948842e-22
2805242812642579.0,8.031123475990969e-24
2814440330061079.5,5.345954439277643e-22
2823637847479579.5,3.1675799237523074e-22
2832835364898080.0,3.9106259701733034e-23
2842032882316580.5,4.0262134775267494e-22
2851230399735080.5,1.3767112279454246e-22
2860427917153581.0,7.148250454709449e-23
2869625434572081.0,2.726456223428378e-22
2878822951990581.5,4.9599473727007443e-23
2888020469409081.5,8.572361443860181e-23
2897217986827582.0,1.6659358869304029e-22
2906415504246082.0,1.5575279118938007e-23
2915613021664582.5,8.123334710891623e-23
2924810539083082.5,9.18063838104352e-23
2934008056501583.0,7.614230476640507e-24
2943205573920083.0,6.532621330552761e-23
2952403091338583.5,4.5643614574222185e-23
2961600608757083.5,8.543468812355137e-24
2970798126175584.0,4.6053293313603735e-23
2979995643594084.0,2.074942045026076e-23
2989193161012584.5,1.0119745700235798e-23
2998390678431084.5,2.8951946507194254e-23
3007588195849585.0,9.16956612613715e-24
3016785713268085.0,9.819340757175388e-24
3025983230686585.5,1.6428337034605e-23
3035180748105085.5,4.5895295923117646e-24
3044378265523586.0,7.89681847324398e-24
3053575782942086.0,8.580817596836204e-24
3062773300360586.5,2.9747532675147936e-24
3071970817779087.0,5.413227359519498e-24
3081168335197587.0,4.307328154198169e-24
3090365852616087.5,2.267946388032635e-24
3099563370034587.5,3.219932856633534e-24
3108760887453088.0,2.2638360055450735e-24
3117958404871588.0,1.6962649042545755e-24
3127155922290088.5,1.6975355344636937e-24
3136353439708588.5,1.3655135517616596e-24
3145550957127089.0,1.1275665912002513e-24
3154748474545589.0,8.338140705656242e-25
3163945991964089.5,9.410103230325873e-25
3173143509382589.5,6.369175075011014e-25
3182341026801090.0,4.336266586389484e-25
3191538544219590.0,6.714515578042684e-25
3200736061638090.5,2.9324917757487576e-25
3209933579056590.5,2.819454833925266e-25
3219131096475091.0,4.5242504978110975e-25
3228328613893591.0,1.0258522734630591e-25
3237526131312091.5,2.2687041056014483e-25
3246723648730591.5,2.7177128767752165e-25
3255921166149092.0,2.6042652129585684e-26
3265118683567592.0,1.9075753731271724e-25
3274316200986092.5,1.4030648457671904e-25
3283513718404592.5,1.2082561729490353e-26
3292711235823093.0,1.4919528733802233e-25
3301908753241593.5,5.93064313049542e-26
3311106270660093.5,2.0595968189393466e-26
3320303788078594.0,1.0496514501135424e-25
3329501305497094.0,1.8450606941501999e-26
3338698822915594.5,2.9815924815304386e-26
3347896340334094.5,6.520300302716808e-26
3357093857752595.0,3.3408519412982764e-27
3366291375171095.0,3.1998234801267024e-26
3375488892589595.5,3.571532833252685e-26
3384686410008095.5,1.0492763494339636e-27
3393883927426596.0,2.8035573980818976e-26
3403081444845096.0,1.6907524002611727e-26
3412278962263596.5,2.983930416118515e-27
3421476479682096.5,2.1068783944841605e-26
3430673997100597.0,6.872592229707656e-27
3439871514519097.0,4.9756421039906654e-27
3449069031937597.5,1.3947853850572683e-26
3458266549356097.5,2.359396280755763e-27
3467464066774598.0,5.691318138787189e-27
3476661584193098.0,8.325895510295794e-27
3485859101611598.5,8.203516276339731e-28
3495056619030098.5,5.266967866453972e-27
3504254136448599.0,4.403578624519419e-27
3513451653867099.0,5.844495518293382e-28
3522649171285599.5,4.2064990860781985e-27
3531846688704100.0,2.0671034138693784e-27
3541044206122600.0,7.3371328447389495e-28
3550241723541100.5,2.9956668952839723e-27
3559439240959600.5,8.230472663762979e-28
3568636758378101.0,8.49661825586357e-28
3577834275796601.0,1.9192777359778194e-27
3587031793215101.5,2.6923132936488447e-28
3596229310633601.5,8.175308412137015e-28
3605426828052102.0,1.1466668355946535e-27
3614624345470602.0,7.65015002418571e-29
3623821862889102.5,7.2373545003798205e-28
3633019380307602.5,5.9986448671454105e-28
3642216897726103.0,4.3550411495378755e-29
3651414415144603.0,5.597621372369318e-28
3660611932563103.5,2.8658853125950646e-28
3669809449981603.5,6.091615568419668e-29
3679006967400104.0,3.9379444418113e-28
3688204484818604.0,1.0910083207196272e-28
3697402002237104.5,8.010241553613211e-29
3706599519655604.5,2.4488948468988987e-28
3715797037074105.0,3.325537834371108e-29
3724994554492605.0,8.251206030024962e-29
3734192071911105.5,1.4253137288077328e-28
3743389589329605.5,6.742701406932011e-30
3752587106748106.0,7.449980955981554e-29
3761784624166606.0,7.641556121032634e-29
3770982141585106.5,7.625781477952736e-32
3780179659003607.0,5.507442716212125e-29
3789377176422107.0,3.920405946257117e-29
3798574693840607.5,2.355079395074947e-30
3807772211259107.5,3.935693811595159e-29
3816969728677608.0,1.5213555092885829e-29
3826167246096108.0,4.628439431357498e-30
3835364763514608.5,2.50255642579226e-29
3844562280933108.5,6.1857107194694475e-30
3853759798351609.0,5.363037644989765e-30
3862957315770109.0,1.6132872044150923e-29
3872154833188609.5,1.284556662162616e-30
3881352350607109.5,5.173522796537258e-30
3890549868025610.0,7.983884996007623e-30
3899747385444110.0,7.964387550368456e-31
3908944902862610.5,3.5228093618168485e-30
3918142420281110.5,4.483564853333761e-30
3927339937699611.0,3.6612381402031046e-31
3936537455118111.0,3.328110854800842e-30
3945734972536611.5,1.722181985472821e-30
3954932489955111.5,5.81739154170995e-31
3964130007373612.0,1.764737271119567e-30
3973327524792112.0,1.72525040251473e-30
3982525042210612.5,2.5025143535704998e-31
3991722559629112.5,1.205619468992881e-30
4000920077047613.0,4.022705827918445e-31
4010117594466113.5,3.512618872800408e-31
4019315111884613.5,3.41934452546228e-31
4028512629303114.0,3.6583791693434223e-31
4037710146721614.0,2.528692488856668e-31
4046907664140114.5,3.5371054797851526e-31
4056105181558614.5,1.0628645643676523e-31
4065302698977115.0,1.0246883595943182e-31
4074500216395615.0,2.0873826955010323e-31
4083697733814115.5,8.077426352776461e-32
4092895251232615.5,1.509791210951523e-31
4102092768651116.0,1.9495738192662267e-31
4111290286069616.0,3.923438169582134e-32
4120487803488116.5,6.149100895658672e-32
4129685320906616.5,7.318195862066291e-32
4138882838325117.0,4.509283148680187e-32
4148080355743617.0,5.111797447147248e-32
4157277873162117.5,1.5104445584818404e-31
4166475390580617.5,1.7619902899595728e-33
4175672907999118.0,6.153773293018758e-32
4184870425417618.0,8.871322434409173e-32
4194067942836118.5,5.449714081135575e-32
4203265460254618.5,7.217160563295163e-32
4212462977673119.0,2.3433705537785925e-32
4221660495091619.0,3.3353445792464875e-33
4230858012510119.5,4.068200243728548e-32
4240055529928620.0,7.067604264423427e-32
4249253047347120.0,6.592841885330753e-32
4258450564765620.5,2.0675277330192042e-32
4267648082184120.5,2.955738756825131e-32
4276845599602621.0,5.804539333251262e-32
4286043117021121.0,9.278590482490062e-32
4295240634439621.5,2.0828593109741198e-32
4304438151858121.5,4.5298574006229437e-33
4313635669276622.0,6.287588480050257e-33
4322833186695122.0,1.562761358089791e-32
4332030704113622.5,4.629529912952483e-32
4341228221532122.5,7.105902297435833e-32
4350425738950623.0,1.5181167444899918e-33
4359623256369123.0,1.8110260581891994e-32
4368820773787623.5,3.1124567427093233e-32
4378018291206123.5,7.913525441465793e-32
4387215808624624.0,7.810932898864412e-33
4396413326043124.0,1.177976877663906e-31
4405610843461624.5,4.39464090908377e-33
4414808360880124.5,2.6973218221268864e-33
4424005878298625.0,9.783438176816178e-32
4433203395717125.0,9.7263177843533e-32
4442400913135625.5,3.83526574430616e-32
4451598430554125.5,6.561920139378256e-33
4460795947972626.0,7.570282835698979e-32
4469993465391126.0,2.5776458692112443e-32
4479190982809626.5,1.1607924610708215e-32
4488388500228127.0,4.033676322930724e-32
4497586017646627.0,3.4308133435347734e-32
4506783535065127.0,2.587385156440159e-32
4515981052483628.0,5.3990204091373545e-33
4525178569902128.0,6.782783143737347e-32
4534376087320628.0,4.1035263283842647e-32
4543573604739128.0,1.7667335486251878e-32
4552771122157629.0,2.1366609919530573e-32
4561968639576129.0,4.2640283185314277e-32
4571166156994629.0,7.431554431350731e-32
4580363674413129.0,2.303047084331418e-32
4589561191831630.0,4.3671878802887187e-32
4598758709250130.0,1.9927946789154832e-32
4607956226668630.0,1.5641234745328386e-32
4617153744087130.0,6.316455103282714e-33
4626351261505631.0,1.8155870636552743e-32
4635548778924131.0,6.953836057841698e-32
4644746296342631.0,2.2946805797865286e-32
4653943813761131.0,1.6389550698992273e-32
4663141331179632.0,3.094387381366279e-32
4672338848598132.0,9.775140058046723e-32
4681536366016632.0,4.40487372423808e-32
4690733883435132.0,2.235567094556009e-32
4699931400853633.0,3.7423565469714796e-32
4709128918272133.0,8.16322871464566e-32
4718326435690633.0,2.3126485750251271e-32
4727523953109134.0,6.584544602247009e-33
4736721470527634.0,2.5897055562012027e-32
4745918987946134.0,5.702777877949653e-32
4755116505364634.0,3.884139712725789e-33
4764314022783135.0,9.282700714598932e-32
4773511540201635.0,5.42737989091769e-32
4782709057620135.0,4.852159036062054e-32
4791906575038635.0,1.3694767998258433e-32
4801104092457136.0,5.250943747974407e-32
4810301609875636.0,6.62471788777036e-33
4819499127294136.0,9.50169843632254e-32
4828696644712636.0,7.509323452656738e-32
4837894162131137.0,1.4189418862413812e-32
4847091679549637.0,7.399912779035802e-33
4856289196968137.0,2.908067791022518e-32
4865486714386637.0,1.9435429340941378e-32
4874684231805138.0,1.0927501623586664e-33
4883881749223638.0,1.602877963884224e-32
4893079266642138.0,2.5503394347948574e-32
4902276784060638.0,2.3002608814767234e-32
4911474301479139.0,2.282888591002524e-32
4920671818897639.0,3.5376823097037126e-32
4929869336316139.0,6.522804707321713e-32
4939066853734639.0,4.7596204983211276e-33
4948264371153140.0,3.7138269225436817e-32
4957461888571640.0,1.3423825043000752e-31
4966659405990140.0,6.544853075543825e-32
4975856923408641.0,1.8003044010151256e-33
4985054440827141.0,2.2728060794985843e-32
4994251958245641.0,2.2935844226818274e-32
5003449475664141.0,2.045979011486932e-32
5012646993082642.0,2.2244283368822437e-32
5021844510501142.0,5.9019046416665536e-33
5031042027919642.0,2.5633492565780135e-33
5040239545338142.0,1.7501219048414498e-33
5049437062756643.0,1.0132621022804839e-32
5058634580175143.0,9.183919464328295e-33
5067832097593643.0,1.8801493157708108e-32
5077029615012143.0,8.616157946087915e-33
5086227132430644.0,5.68145303191225e-32
5095424649849144.0,4.307481771025847e-33
5104622167267644.0,2.0718465659065253e-32
5113819684686144.0,4.4157619313852876e-33
5123017202104645.0,8.358881238432117e-32
5132214719523145.0,4.104297518750353e-32
5141412236941645.0,5.285525828396846e-32
5150609754360145.0,6.60587668875574e-32
5159807271778646.0,8.457727885968303e-32
5169004789197146.0,4.2251458984558494e-32
5178202306615646.0,7.048408351372062e-32
5187399824034147.0,5.107433242765147e-32
5196597341452647.0,3.4035822577607105e-32
5205794858871147.0,1.0467639414029244e-32
5214992376289647.0,1.1702848766017651e-32
5224189893708148.0,8.509480920946593e-33
5233387411126648.0,9.792868581354609e-32
5242584928545148.0,2.925840184693584e-32
5251782445963648.0,3.209894027179585e-32
5260979963382149.0,1.0824436002213353e-32
5270177480800649.0,5.961326236808894e-32
5279374998219149.0,2.4048264056771467e-33
5288572515637649.0,2.760623475482804e-32
5297770033056150.0,6.4540926214601e-33
5306967550474650.0,1.540666877884877e-32
5316165067893150.0,1.71635360736272e-32
5325362585311650.0,4.5708125855293175e-32
5334560102730151.0,3.4314299919225455e-32
5343757620148651.0,9.124533773733218e-33
5352955137567151.0,4.481023230320502e-32
5362152654985651.0,1.115097934388905e-31
5371350172404152.0,4.545463189055309e-32
5380547689822652.0,1.0502950098427841e-32
5389745207241152.0,6.893356152278681e-32
5398942724659652.0,2.479327493163927e-32
5408140242078153.0,7.349418578841112e-32
5417337759496653.0,8.848432073838337e-32
5426535276915153.0,7.628985787170377e-32
5435732794333654.0,9.31696496240179e-32
5444930311752154.0,3.235108115693499e-32
5454127829170654.0,6.3099383271456e-32
5463325346589154.0,1.1594547279061712e-31
5472522864007655.0,1.0707455664764181e-31
5481720381426155.0,1.4864168729883918e-31
5490917898844655.0,2.7969262039157213e-32
5500115416263155.0,3.930448564758662e-32
5509312933681656.0,1.1429009254095633e-31
5518510451100156.0,3.6699810718421635e-32
5527707968518656.0,5.474335607736436e-32
5536905485937156.0,4.837315884938958e-36
5546103003355657.0,6.94588339468475e-32
5555300520774157.0,3.93713179389071e-33
5564498038192657.0,9.094553056460838e-33
5573695555611157.0,1.4972382833691682e-31
5582893073029658.0,2.386911745844501e-32
5592090590448158.0,3.0725900743553837e-33
5601288107866658.0,1.2007785489321596e-31
5610485625285158.0,4.670986683806117e-32
5619683142703659.0,7.171760946493216e-32
5628880660122159.0,1.8712800864086264e-31
5638078177540659.0,5.7165832294044676e-33
5647275694959159.0,4.4510867464420396e-32
5656473212377660.0,1.048337304811836e-31
5665670729796160.0,4.68781821119449e-32
5674868247214660.0,2.601247047133482e-31
5684065764633161.0,1.9368071025224364e-31
5693263282051661.0,1.91988908495983e-32
5702460799470161.0,1.0364823656505095e-31
5711658316888661.0,9.927390238125365e-32
5720855834307162.0,2.161167436698821e-31
5730053351725662.0,3.3092321604452815e-31
5739250869144162.0,3.5829856590082287e-32
5748448386562662.0,2.328085588548594e-31
5757645903981163.0,1.3530166776254065e-31
5766843421399663.0,1.3896450070621086e-31
5776040938818163.0,1.2558118913803328e-31
5785238456236663.0,3.8429569205833184e-31
5794435973655164.0,4.071649573698703e-31
5803633491073664.0,2.861678176394358e-31
5812831008492164.0,3.215115939608332e-31
5822028525910664.0,3.8124604298240614e-31
5831226043329165.0,5.714447489111412e-31
5840423560747665.0,7.143275535571476e-31
5849621078166165.0,1.245574898323535e-30
5858818595584665.0,4.997312069057987e-31
5868016113003166.0,4.82750334062883e-31
5877213630421666.0,7.427162799287542e-31
5886411147840166.0,9.722210935241736e-31
5895608665258667.0,7.108985603851866e-31
5904806182677167.0,8.733748830287692e-31
5914003700095667.0,1.5436652081278379e-30
5923201217514167.0,1.1575497712473316e-30
5932398734932668.0,1.5943942957744787e-30
5941596252351168.0,1.3796170675558705e-30
5950793769769668.0,1.5140447477806208e-30
5959991287188168.0,1.451373210122173e-30
5969188804606669.0,2.6398853005458326e-30
5978386322025169.0,2.7784540806097162e-30
5987583839443669.0,3.441880543184149e-30
5996781356862169.0,2.3041066420707564e-30
6005978874280670.0,2.8819858569596556e-30
6015176391699170.0,4.445687648106316e-30
6024373909117670.0,2.946328450782749e-30
6033571426536170.0,4.9467996084566994e-30
6042768943954671.0,5.746840864846717e-30
6051966461373171.0,4.413558587008422e-30
6061163978791671.0,6.1748955775400206e-30
6070361496210171.0,7.858306063697159e-30
6079559013628672.0,5.8588918518691186e-30
6088756531047172.0,8.415057855826665e-30
6097954048465672.0,9.519349488126308e-30
6107151565884172.0,8.12225056136161e-30
6116349083302673.0,1.0983155659654186e-29
6125546600721173.0,1.1224235755320647e-29
6134744118139673.0,9.094620710783716e-30
6143941635558174.0,1.4569718098051718e-29
6153139152976674.0,1.6615878029451174e-29
6162336670395174.0,1.5903123707481278e-29
6171534187813674.0,2.1209886653252755e-29
6180731705232175.0,2.1973763442131487e-29
6189929222650675.0,2.1467508140221736e-29
6199126740069175.0,3.019082354203161e-29
6208324257487675.0,2.709185299738797e-29
6217521774906176.0,2.877005956009074e-29
6226719292324676.0,3.8231567912660194e-29
6235916809743176.0,3.2510323930367663e-29
6245114327161676.0,4.13111263027789e-29
6254311844580177.0,5.228190389458563e-29
6263509361998677.0,4.249011412880775e-29
6272706879417177.0,6.345117976686824e-29
6281904396835677.0,6.391835732676897e-29
6291101914254178.0,5.551336023810013e-29
6300299431672678.0,8.61759620974064e-29
6309496949091178.0,7.784041377431305e-29
6318694466509678.0,7.681613450874746e-29
6327891983928179.0,1.2128947822747672e-28
6337089501346679.0,9.97000695165949e-29
6346287018765179.0,1.123810689379223e-28
6355484536183679.0,1.5320647126825116e-28
6364682053602180.0,1.1264436941643648e-28
6373879571020680.0,1.5564400581684119e-28
6383077088439180.0,1.9483653929479851e-28
6392274605857681.0,1.3670049730257801e-28
6401472123276181.0,2.326321382822766e-28
6410669640694681.0,2.3226177689459817e-28
6419867158113181.0,1.676039726618223e-28
6429064675531682.0,3.0697191381892294e-28
6438262192950182.0,2.5189388602444774e-28
6447459710368682.0,2.1108186233557477e-28
6456657227787182.0,4.243715629203361e-28
6465854745205683.0,2.601949365482773e-28
6475052262624183.0,3.0995232758152816e-28
6484249780042683.0,5.756290571361195e-28
6493447297461183.0,2.03554181865998e-28
6502644814879684.0,5.5609310407560535e-28
6511842332298184.0,5.886679561019643e-28
6521039849716684.0,2.4699893632577254e-28
6530237367135184.0,9.427412440278802e-28
6539434884553685.0,4.0046072413647656e-28
6548632401972185.0,6.647370136471962e-28
