"Omega, /s",Intensity
4203265460254618.5,6.133690402314498e-32
4212462977673119.0,3.9817805289517625e-32
4221660495091619.0,3.746866131206707e-33
4230858012510119.5,4.449679409491883e-33
4240055529928620.0,2.4420160291480047e-32
4249253047347120.0,5.539461250481946e-32
4258450564765620.5,2.2026859149109346e-32
4267648082184120.5,4.6558568493842245e-32
4276845599602621.0,2.8180794603749077e-33
4286043117021121.0,1.3345963165836975e-32
4295240634439621.5,1.6485619178261636e-32
4304438151858121.5,2.091712198777318e-32
4313635669276622.0,3.663093168205822e-32
4322833186695122.0,7.229881630208927e-32
4332030704113622.5,3.533664297696896e-33
4341228221532122.5,4.169141973863802e-32
4350425738950623.0,5.806601715860968e-32
4359623256369123.0,1.6763422220683785e-32
4368820773787623.5,2.798961532982392e-32
4378018291206123.5,3.852189536597253e-32
4387215808624624.0,7.432374557516084e-32
4396413326043124.0,2.2885514323187827e-32
4405610843461624.5,3.013085092130712e-33
4414808360880124.5,3.8485865627187946e-34
4424005878298625.0,1.2252741806964569e-32
4433203395717125.0,7.797564865542313e-33
4442400913135625.5,3.70209971422944e-33
4451598430554125.5,1.750647153602516e-32
4460795947972626.0,1.1907710240878975e-33
4469993465391126.0,3.1152451526027564e-33
4479190982809626.5,2.176175962839212e-32
4488388500228127.0,1.265500635630568e-32
4497586017646627.0,1.3859396822008591e-31
4506783535065127.0,7.479180548558155e-32
4515981052483628.0,4.5370608321654546e-32
4525178569902128.0,8.567248606326862e-32
4534376087320628.0,5.021214797851776e-32
4543573604739128.0,9.966478112959234e-33
4552771122157629.0,2.3429310873536083e-32
4561968639576129.0,4.432528852601839e-32
4571166156994629.0,1.901403351213076e-32
4580363674413129.0,9.392449430651491e-32
4589561191831630.0,1.5480182475349607e-32
4598758709250130.0,1.863818800667799e-32
4607956226668630.0,4.3825470938040475e-32
4617153744087130.0,1.892117251750121e-32
4626351261505631.0,8.809745940037694e-32
4635548778924131.0,1.1364247337925041e-32
4644746296342631.0,1.9309775920094835e-32
4653943813761131.0,1.3362193224734613e-34
4663141331179632.0,2.874975743271913e-32
4672338848598132.0,3.0026116144210813e-33
4681536366016632.0,1.2296440779232032e-32
4690733883435132.0,5.373879450672587e-34
4699931400853633.0,1.2620111010582935e-32
4709128918272133.0,3.986482577590486e-34
4718326435690633.0,5.054567495159717e-33
4727523953109134.0,1.2922554077569117e-32
4736721470527634.0,4.116794277639614e-32
4745918987946134.0,2.969314841894926e-33
4755116505364634.0,3.1540556671343493e-32
4764314022783135.0,5.132906467598887e-32
4773511540201635.0,1.518570552177958e-33
4782709057620135.0,9.165581124662572e-32
4791906575038635.0,7.121673464839723e-32
4801104092457136.0,1.8929177781288212e-33
4810301609875636.0,4.742688411795174e-34
4819499127294136.0,4.3879470735929355e-32
4828696644712636.0,8.248904882758307e-32
4837894162131137.0,1.233934746919385e-32
4847091679549637.0,2.5830128832212957e-32
4856289196968137.0,8.633448227519836e-34
4865486714386637.0,6.466577272788046e-32
4874684231805138.0,6.434884254413468e-33
4883881749223638.0,4.748730172987393e-32
4893079266642138.0,5.353937082962412e-32
4902276784060638.0,5.5690535042226976e-33
4911474301479139.0,2.2717028503454397e-32
4920671818897639.0,1.2441197505225505e-32
4929869336316139.0,3.137765838040953e-33
4939066853734639.0,6.443524409967147e-33
4948264371153140.0,1.400928208132657e-32
4957461888571640.0,5.983385832053962e-32
4966659405990140.0,7.869460955111446e-32
4975856923408641.0,1.750601875391519e-32
4985054440827141.0,7.169039755965841e-32
4994251958245641.0,2.1069324687823987e-32
5003449475664141.0,2.621543316285479e-32
5012646993082642.0,7.702092554194433e-32
5021844510501142.0,5.477985107079778e-32
5031042027919642.0,2.4161848203305892e-32
5040239545338142.0,1.458946062000941e-32
5049437062756643.0,1.6002024296705186e-32
5058634580175143.0,1.6451966518012444e-32
5067832097593643.0,7.09660837823196e-33
5077029615012143.0,9.611227888599009e-33
5086227132430644.0,2.4302696653744126e-33
5095424649849144.0,1.023221471552919e-32
5104622167267644.0,2.628225762247297e-32
5113819684686144.0,4.826456848306743e-32
5123017202104645.0,2.4631646702804488e-32
5132214719523145.0,1.0963431265875975e-31
5141412236941645.0,6.383701912202934e-33
5150609754360145.0,2.0589605551701454e-32
5159807271778646.0,3.5264280717193725e-32
5169004789197146.0,4.0185237309462506e-33
5178202306615646.0,5.512059052259027e-33
5187399824034147.0,9.949618563169893e-33
5196597341452647.0,5.059187341790187e-32
5205794858871147.0,2.4760029960523427e-32
5214992376289647.0,4.422162859766525e-33
5224189893708148.0,1.3397432573165827e-32
5233387411126648.0,9.117598623639683e-33
5242584928545148.0,1.122863375976858e-32
5251782445963648.0,1.3898632996479824e-32
5260979963382149.0,1.6790095871610208e-32
5270177480800649.0,6.459878333823923e-33
5279374998219149.0,4.014403426849189e-32
5288572515637649.0,7.079966790362438e-33
5297770033056150.0,8.084667768021099e-33
5306967550474650.0,5.454805797902585e-32
5316165067893150.0,6.967559490323593e-33
5325362585311650.0,5.692552633979343e-32
5334560102730151.0,7.796102713906399e-32
5343757620148651.0,7.322280411496314e-32
5352955137567151.0,3.423940975220128e-32
5362152654985651.0,4.415189095154578e-33
5371350172404152.0,1.8598126205313256e-32
5380547689822652.0,1.1432806999226787e-31
5389745207241152.0,1.144875252395986e-31
5398942724659652.0,8.738088462736251e-33
5408140242078153.0,2.965475549433144e-32
5417337759496653.0,1.0863906531577537e-31
5426535276915153.0,6.450026340388583e-32
5435732794333654.0,3.1332824355975164e-32
5444930311752154.0,1.0918387089221621e-32
5454127829170654.0,7.955250304130375e-33
5463325346589154.0,6.892736219323482e-32
5472522864007655.0,5.82786154757999e-32
5481720381426155.0,1.682980575977129e-32
5490917898844655.0,4.8466094383099634e-32
5500115416263155.0,3.337947405551793e-34
5509312933681656.0,6.61399217347968e-32
5518510451100156.0,6.221081120028607e-32
5527707968518656.0,2.9776714555643576e-32
5536905485937156.0,5.62224156820441e-32
5546103003355657.0,2.0287851334217035e-32
5555300520774157.0,8.072676612456024e-32
5564498038192657.0,1.949554854270546e-32
5573695555611157.0,4.885235065236435e-32
5582893073029658.0,8.090209386577924e-33
5592090590448158.0,4.3222607453944046e-32
5601288107866658.0,3.064032160765485e-32
5610485625285158.0,1.327388239439521e-32
5619683142703659.0,3.719699836820135e-32
5628880660122159.0,1.4658379869793558e-32
5638078177540659.0,5.065368031477934e-33
5647275694959159.0,4.4830052869230797e-32
5656473212377660.0,3.790676664041494e-32
5665670729796160.0,3.908500960297716e-33
5674868247214660.0,1.5942628584638793e-32
5684065764633161.0,3.3217377808063267e-32
5693263282051661.0,1.3690235184924387e-32
5702460799470161.0,4.484817388097718e-32
5711658316888661.0,2.892396691043305e-32
5720855834307162.0,8.76551418955008e-33
5730053351725662.0,6.099077397638737e-32
5739250869144162.0,1.9418404341138384e-31
5748448386562662.0,5.015030581574972e-32
5757645903981163.0,1.3227076798431881e-32
5766843421399663.0,9.915315120778155e-32
5776040938818163.0,2.2958853551111533e-32
5785238456236663.0,6.095223718294279e-32
5794435973655164.0,3.951136468070763e-32
5803633491073664.0,3.4953342888350845e-32
5812831008492164.0,5.316172718787511e-32
5822028525910664.0,2.415864487436913e-32
5831226043329165.0,2.2327896774262258e-32
5840423560747665.0,2.9870031660916375e-32
5849621078166165.0,1.820047870751948e-31
5858818595584665.0,2.8602108603644983e-32
5868016113003166.0,4.413709737244546e-32
5877213630421666.0,2.87335936219052e-32
5886411147840166.0,2.6301998471395536e-31
5895608665258667.0,1.6630987273559681e-31
5904806182677167.0,1.3259679969194493e-32
5914003700095667.0,2.0106937434237433e-32
5923201217514167.0,8.794532656006135e-33
5932398734932668.0,1.5163325568097194e-32
5941596252351168.0,8.905526316608726e-32
5950793769769668.0,7.121358400344424e-32
5959991287188168.0,1.1443209174076433e-31
5969188804606669.0,3.8105963358811363e-32
5978386322025169.0,2.474478648237927e-32
5987583839443669.0,3.344996071567986e-32
5996781356862169.0,1.7179844350437218e-32
6005978874280670.0,1.0295086530659247e-31
6015176391699170.0,3.6649715906454314e-32
6024373909117670.0,1.6463345737029909e-32
6033571426536170.0,6.072311433458045e-32
6042768943954671.0,1.405681221598199e-31
6051966461373171.0,1.7095503966409883e-31
6061163978791671.0,1.8680867549864072e-31
6070361496210171.0,3.9035997186921125e-32
6079559013628672.0,4.872950769026375e-32
6088756531047172.0,1.223609330156603e-31
6097954048465672.0,1.3995745731698096e-31
6107151565884172.0,1.9064729209837083e-31
6116349083302673.0,6.884819585019235e-31
6125546600721173.0,2.8830742437259895e-31
6134744118139673.0,6.991893321290227e-31
6143941635558174.0,5.928145707194884e-32
6153139152976674.0,5.375359087658917e-31
6162336670395174.0,2.166227905092672e-31
6171534187813674.0,6.10632155356643e-32
6180731705232175.0,3.0608996750770596e-31
6189929222650675.0,2.9097803989939833e-31
6199126740069175.0,2.358021018684477e-31
6208324257487675.0,8.011909039773318e-31
6217521774906176.0,4.25590671100806e-31
6226719292324676.0,4.25436044494314e-31
6235916809743176.0,5.842489837746231e-31
6245114327161676.0,8.0706312460632e-31
6254311844580177.0,7.077831720544155e-31
6263509361998677.0,1.2075434087613463e-30
6272706879417177.0,6.021280430135474e-31
6281904396835677.0,8.785975042942801e-31
6291101914254178.0,1.948167464793392e-30
6300299431672678.0,1.117401846205004e-30
6309496949091178.0,1.0913742418546427e-30
6318694466509678.0,1.5580135934114847e-30
6327891983928179.0,1.2908188536853813e-30
6337089501346679.0,2.4940420539926488e-30
6346287018765179.0,1.694641866123449e-30
6355484536183679.0,1.1560844615142956e-30
6364682053602180.0,3.39999612305815e-30
6373879571020680.0,2.8850891607159024e-30
6383077088439180.0,2.6863202421270818e-30
6392274605857681.0,5.034743667794902e-30
6401472123276181.0,1.2548168756360095e-30
6410669640694681.0,3.430414042557762e-30
6419867158113181.0,8.734625388244586e-30
6429064675531682.0,4.589173240428039e-30
6438262192950182.0,4.52548154876491e-30
6447459710368682.0,4.820835809656968e-30
6456657227787182.0,6.140420076319946e-30
6465854745205683.0,2.4843949425141368e-29
6475052262624183.0,1.4625884574653606e-29
6484249780042683.0,4.619737382322092e-30
6493447297461183.0,4.826825605033112e-30
6502644814879684.0,3.3992460153925405e-29
6511842332298184.0,6.435924926572638e-29
6521039849716684.0,7.573605363478496e-29
6530237367135184.0,2.590304229696868e-29
6539434884553685.0,3.4032006660645743e-29
