"Wavelength, nm",Intensity
136.44237175216523,6.538142258443571e-26
136.53333333333333,7.965401187357705e-26
136.62441627751835,9.563027658337733e-26
136.71562082777035,1.087821626190713e-25
136.80694722778892,1.2747213683917163e-25
136.89839572192514,1.5422333777850712e-25
136.98996655518394,1.7235106182377457e-25
137.08165997322624,4.1062072102322944e-27
137.17347622237108,1.3830216425765097e-23
137.26541554959786,3.876444374351861e-22
137.35747820254863,5.333163674447053e-21
137.4496644295302,5.0403831899580213e-20
137.54197447951645,3.552749986053622e-19
137.63440860215053,1.980370263605202e-18
137.72696704774717,9.219490673292502e-18
137.81965006729476,3.7547879861676193e-17
137.9124579124579,1.3844013723801822e-16
138.0053908355795,4.70397285614166e-16
138.09844908968307,1.4809144985963102e-15
138.19163292847506,4.329251196708694e-15
138.28494260634707,1.1773135469658838e-14
138.37837837837836,2.978906206233229e-14
138.47194050033806,7.016092266397776e-14
138.5656292286874,1.542948534675362e-13
138.65944482058225,3.184165872836022e-13
138.75338753387533,6.197597909317199e-13
138.84745762711862,1.1428884652541097e-12
138.94165535956583,2.0043888247938445e-12
139.03598099117448,3.352779275308041e-12
139.1304347826087,5.361396373888221e-12
139.22501699524133,8.211402269213239e-12
139.31972789115645,1.2057894684780918e-11
139.4145677331518,1.6978577796488494e-11
139.50953678474113,2.292024724723003e-11
139.60463531015677,2.965611663897514e-11
139.69986357435198,3.67647007868414e-11
139.79522184300342,4.367130301942542e-11
139.89071038251367,4.978090318504784e-11
139.98632946001365,5.4700147686858666e-11
140.08207934336525,5.862512575485458e-11
140.17796030116358,6.299463031957674e-11
140.27397260273972,7.141142525732656e-11
140.37011651816314,9.084226547767912e-11
140.46639231824417,1.331465438481635e-10
140.56280027453673,2.1691669107083974e-10
140.65934065934067,3.6953816897518424e-10
140.75601374570448,6.29235346719149e-10
140.85281980742778,1.0465307581701098e-09
140.949759119064,1.6846517309648688e-09
141.04683195592284,2.6187699288558007e-09
141.14403859407307,3.933281904925639e-09
141.24137931034483,5.71669561203571e-09
141.33885438233264,8.055242413182914e-09
141.4364640883978,1.1025063404187466e-08
141.53420870767104,1.4681742648847071e-08
141.6320885200553,1.904889813229491e-08
141.73010380622836,2.410965989000562e-08
141.8282548476454,2.9802096889336253e-08
141.92654192654192,3.601851227619895e-08
142.0249653259362,4.261475916289567e-08
142.1235253296322,4.9434533396580514e-08
142.22222222222223,5.6344409624148165e-08
142.32105628908963,6.32810512386241e-08
142.42002781641168,7.032026528155447e-08
142.51913709116212,7.777016049047113e-08
142.6183844011142,8.628338704411024e-08
142.7177700348432,9.699272387466421e-08
142.81729428172943,1.1169225219324407e-07
142.91695743196092,1.3307964380095822e-07
143.0167597765363,1.6506599107576707e-07
143.11670160726763,2.1319611074268958e-07
143.21678321678323,2.852346114425645e-07
143.31700489853043,3.919344656199077e-07
143.4173669467787,5.480277463157579e-07
143.5178696566223,7.735068530204362e-07
143.61851332398317,1.0951766751601414e-06
143.71929824561403,1.5484224650166295e-06
143.8202247191011,2.1791931877097948e-06
143.92129304286718,3.0461615269579296e-06
144.0225035161744,4.222962042333715e-06
144.12385643912737,5.800249692515308e-06
144.22535211267606,7.887441213593727e-06
144.32699083861874,1.0614630112167832e-05
144.42877291960508,1.4134285769641475e-05
144.530698659139,1.8621931652539102e-05
144.6327683615819,2.427843619054917e-05
144.73498233215545,3.133441320178131e-05
144.83734087694484,4.0051799624268085e-05
144.9398443029016,5.0728815049688635e-05
145.04249291784703,6.37155289290705e-05
145.14528703047483,7.942127423628431e-05
145.24822695035462,9.831689499911193e-05
