"Wavelength, nm",Intensity
136.44237175216523,2.419707813714461e-25
136.53333333333333,8.191825341722119e-25
136.62441627751835,3.306476841511046e-25
136.71562082777035,9.113581093358916e-25
136.80694722778892,1.1531297904873156e-24
136.89839572192514,6.989158576957674e-25
136.98996655518394,2.1591569433555993e-24
137.08165997322624,1.5369069110028355e-24
137.17347622237108,2.3998433021717705e-24
137.26541554959786,3.4340506762261335e-24
137.35747820254863,2.1294540840943193e-24
137.4496644295302,8.929343110460236e-24
137.54197447951645,1.3849174816923011e-24
137.63440860215053,1.81517236816817e-23
137.72696704774717,3.5590853730938225e-22
137.81965006729476,1.878760155767283e-22
137.9124579124579,2.7080326421863585e-21
138.0053908355795,2.8065490264535763e-21
138.09844908968307,2.821810164840792e-20
138.19163292847506,2.5934820075652543e-21
138.28494260634707,3.470254402761355e-21
138.37837837837836,8.820015474467019e-20
138.47194050033806,1.238348742376017e-19
138.5656292286874,3.7399757616413397e-19
138.65944482058225,5.809846521083776e-19
138.75338753387533,1.4114917391678832e-18
138.84745762711862,1.1755798094339754e-18
138.94165535956583,8.868924178300266e-19
139.03598099117448,5.201622975200183e-18
139.1304347826087,8.428951765437514e-19
139.22501699524133,8.203483965498544e-18
139.31972789115645,1.739708867295301e-17
139.4145677331518,5.04370348800392e-18
139.50953678474113,7.294105825128624e-17
139.60463531015677,1.796552328253761e-17
139.69986357435198,8.374985414361909e-17
139.79522184300342,1.449381130441712e-17
139.89071038251367,5.956220171930006e-17
139.98632946001365,1.8992167797266818e-16
140.08207934336525,8.363440393849842e-17
140.17796030116358,8.154559991209685e-16
140.27397260273972,6.769502686570225e-17
140.37011651816314,5.865836360951311e-16
140.46639231824417,2.591344561937263e-16
140.56280027453673,2.6201819692983796e-16
140.65934065934067,3.2351522305064883e-16
140.75601374570448,1.110859720951768e-15
140.85281980742778,2.9622465504258706e-16
140.949759119064,3.0689531925017167e-15
141.04683195592284,1.950021161813325e-15
141.14403859407307,1.0756391369588807e-15
141.24137931034483,4.196794617215839e-15
141.33885438233264,1.2431511380286625e-15
141.4364640883978,1.2163046161326094e-15
141.53420870767104,2.8826917817134848e-15
141.6320885200553,1.3119077202639377e-15
141.73010380622836,4.935572736230237e-15
141.8282548476454,1.0822134250516195e-14
141.92654192654192,2.0232106821290263e-14
142.0249653259362,1.4385625695009664e-15
142.1235253296322,6.827934117679289e-17
142.22222222222223,6.355199529860675e-15
142.32105628908963,3.573701082746618e-15
142.42002781641168,9.362123874889032e-15
142.51913709116212,8.013270726585813e-14
142.6183844011142,5.6336846306704004e-15
142.7177700348432,5.230294411968936e-14
142.81729428172943,1.0891077061199073e-14
142.91695743196092,7.526793384757676e-14
143.0167597765363,3.309315360331607e-14
143.11670160726763,6.01229058714465e-14
143.21678321678323,1.1644606811006993e-13
143.31700489853043,6.723342686440799e-14
143.4173669467787,2.0303203469606662e-13
143.5178696566223,2.669434832491262e-13
143.61851332398317,2.856936109309953e-13
143.71929824561403,3.1347977569301233e-13
143.8202247191011,5.652308775917994e-13
143.92129304286718,6.114381046678822e-13
144.0225035161744,7.830979610489099e-13
144.12385643912737,4.2820823914322674e-13
144.22535211267606,1.2663184520171527e-12
144.32699083861874,1.379893533347155e-12
144.42877291960508,1.2245817152465353e-12
144.530698659139,2.656158284396295e-12
144.6327683615819,2.7388665184077563e-12
144.73498233215545,2.8058910880956634e-12
144.83734087694484,4.022986453756794e-12
144.9398443029016,4.215981084245026e-12
145.04249291784703,4.726069933153276e-12
145.14528703047483,7.30635800484233e-12
145.24822695035462,6.5930006366178295e-12
145.35131298793468,9.004587879802754e-12
145.45454545454544,1.3687298719265248e-11
145.55792466240226,1.1770845892292391e-11
145.66145092460883,1.82933519013866e-11
145.76512455516016,1.850615228999362e-11
145.86894586894587,1.893494317486328e-11
145.9729151817534,3.22479103723948e-11
146.07703281027102,2.365369324578888e-11
146.18129907209135,3.3014843406419686e-11
146.28571428571428,5.2910169223116094e-11
146.39027877055037,3.338582590941059e-11
146.49499284692416,7.19620132196993e-11
146.59985683607732,7.144412402730164e-11
146.7048710601719,5.413953031911605e-11
146.8100358422939,1.2695514773092322e-10
146.91535150645623,6.561316552876114e-11
147.0208183776023,1.324720400982514e-10
147.1264367816092,1.3164668129176991e-10
147.23220704529115,2.799839258080815e-10
147.33812949640287,1.8463937903903657e-10
147.4442044636429,1.0879876710236787e-09
147.55043227665706,4.3572925548291703e-10
147.6568132660418,1.71229873544842e-09
147.76334776334778,5.190685505474364e-10
147.87003610108303,5.555982351953218e-09
147.97687861271675,3.094735783533993e-09
148.08387563268258,1.0554437317233546e-08
148.19102749638205,6.938083752131482e-09
148.29833454018825,1.3502659808752434e-08
148.40579710144928,3.167377663041479e-09
148.51341551849166,6.9636422342284505e-09
148.6211901306241,3.818144191240044e-09
148.72912127814087,8.394326613931692e-09
148.8372093023256,1.934509678843209e-09
148.94545454545454,1.9800973973682445e-09
149.0538573508006,4.465502513008007e-09
149.16241806263656,2.3561283979098566e-09
149.27113702623907,4.380406556700873e-09
149.38001458789202,3.0173121805741006e-09
149.4890510948905,1.2398631227665202e-09
149.59824689554418,1.3128601717884765e-08
149.70760233918128,2.351550876204517e-09
149.81711777615214,1.0615261213253071e-08
149.9267935578331,1.729243065539188e-09
150.03663003663004,2.393435153541346e-09
150.1466275659824,4.828684797334811e-09
150.25678650036684,3.597489903056066e-09
150.36710719530103,4.103920105209967e-09
150.47759000734754,1.9743134434579897e-09
150.58823529411762,1.1406632288285605e-08
150.69904341427517,3.506034743559903e-09
150.8100147275405,4.590507851371809e-09
150.92114959469419,6.570772832469487e-09
