iteration,target,energy,pressure,radius,flength,grating_pair_displacement
35,5.039343789121228e-12,0.0001245334430906502,0.42504068869936373,0.00021653788906134783,6.725405645186528,-0.00011754022116859531
36,1.0651656764852601e-11,0.00011297175070215646,0.4260287586351632,0.00016714179436034342,2.180722698156912,0.0001263777768694069
37,2.4650865341606573e-12,0.00013047545637433455,2.6708845147062954,0.0004661635866797078,2.0149993979709446,6.973044043997008e-05
38,1.4774336564026362e-12,7.63296770487111e-05,3.8836723447619095,0.00045851713362658584,0.7530147977718354,0.00011753298164433472
39,9.559255774508688e-12,0.00014319720691968372,3.1222139493081227,0.0004770573443094274,0.23812057245841045,-0.00013281895693928973
40,7.182302430013135e-11,0.00014501761192470795,3.2436744238370543,0.0002255034713635608,5.610866563132048,0.00020780317488313727
41,2.635048081239182e-12,9.859906670969098e-05,4.638288990861623,0.00046343004603512274,6.082673780907735,2.477396075428127e-05
42,1.806385786917095e-11,8.94875612923555e-05,0.719014645254223,0.00011078562112102908,9.636299031563047,-0.00016302216665976783
43,1.2285312067092157e-09,0.00010056621656768967,4.152865808736589,5.675854133395507e-05,0.31309557221455997,0.00022398510560884052
44,3.863577304973919e-12,6.761962555750553e-05,4.066504391420253,0.00020513149370748204,3.387429386231686,-0.00018450157759454156
45,5.441631061590088e-12,0.0001440107482333367,4.239198782421887,0.00045742654341889217,5.861940381476092,0.00018941599220592204
46,2.723345107697919e-12,9.59880265816807e-05,1.5000223734973233,0.00027061408517896747,5.508833478601695,0.00014930179557601968
47,3.043960567473837e-13,0.00010991103076458784,2.225014110048346,0.00041331223799817866,0.2537794279532737,4.674070409831858e-05
48,5.821813363760829e-13,8.152448030953729e-05,1.0016499879745788,0.00040456815522147695,8.939598214398998,3.892860764226775e-05
49,3.164194722945668e-13,0.00011120311770449338,3.4274372991706055,0.00046337080008988665,0.6337017935301542,-3.990315999943388e-05
