radius,Fibre Length,Transmission
1.0000300004298244,0.1,0.9999999999574163
1.0000300004298244,0.2,0.9999999999581053
1.0000300004298244,0.3,0.9999999999560673
1.0000300004298244,0.4,0.9999999999573074
1.0000300004298244,0.5,0.9999999999588991
1.0000300004298244,0.6,0.9999999999566049
1.0000300004298244,0.7,0.9999999999536431
1.0000300004298244,0.7999999999999999,0.9999999999532906
1.0000300004298244,0.8999999999999999,0.9999999999543372
1.0000300004298244,0.9999999999999999,0.9999999999548325
1.0000300004298244,1.0999999999999999,0.9999999999529396
1.0000300004298244,1.2,0.9999999999524589
1.0000300004298244,1.3,0.9999999999528462
1.0000300004298244,1.4,0.9999999999491221
1.0000300004298244,1.5,0.9999999999474029
1.0000300004298244,1.5999999999999999,0.9999999999487652
1.0000300004298244,1.7,0.9999999999463814
1.0000300004298244,1.8,0.9999999999476535
1.0000300004298244,1.9,0.9999999999453387
1.0000300004298244,2.0,0.9999999999480755
1.0000300004298244,2.0999999999999996,0.9999999999485781
1.0000300004298244,2.1999999999999997,0.9999999999501263
1.0000300004298244,2.3,0.9999999999487252
1.0000300004298244,2.4,0.9999999999471253
1.0000300004298244,2.5,0.9999999999489979
1.0000300004298244,2.6,0.9999999999476742
1.0000300004298244,2.6999999999999997,0.99999999994393
1.0000300004298244,2.8,0.9999999999485392
1.0000300004298244,2.9,0.9999999999377558
1.0000300004298244,3.0,0.9999999999383424
1.000054001421701,0.1,0.999999999955755
1.000054001421701,0.2,0.9999999999575496
1.000054001421701,0.3,0.9999999999555792
1.000054001421701,0.4,0.999999999955976
1.000054001421701,0.5,0.9999999999543087
1.000054001421701,0.6,0.9999999999554713
1.000054001421701,0.7,0.99999999995269
1.000054001421701,0.7999999999999999,0.9999999999545275
1.000054001421701,0.8999999999999999,0.9999999999512375
1.000054001421701,0.9999999999999999,0.9999999999514944
1.000054001421701,1.0999999999999999,0.99999999995504
1.000054001421701,1.2,0.9999999999527814
1.000054001421701,1.3,0.9999999999520296
1.000054001421701,1.4,0.9999999999546758
1.000054001421701,1.5,0.9999999999477074
1.000054001421701,1.5999999999999999,0.9999999999493757
1.000054001421701,1.7,0.9999999999492558
1.000054001421701,1.8,0.9999999999483394
1.000054001421701,1.9,0.9999999999466395
1.000054001421701,2.0,0.9999999999465109
1.000054001421701,2.0999999999999996,0.9999999999472271
1.000054001421701,2.1999999999999997,0.9999999999471652
1.000054001421701,2.3,0.9999999999506233
1.000054001421701,2.4,0.999999999949463
1.000054001421701,2.5,0.9999999999467429
1.000054001421701,2.6,0.9999999999496172
1.000054001421701,2.6999999999999997,0.9999999999476652
1.000054001421701,2.8,0.9999999999469509
1.000054001421701,2.9,0.9999999999367611
1.000054001421701,3.0,0.9999999999393835
1.0000780029896081,0.1,0.9999999999582645
1.0000780029896081,0.2,0.9999999999558614
1.0000780029896081,0.3,0.9999999999557928
1.0000780029896081,0.4,0.9999999999560958
1.0000780029896081,0.5,0.9999999999574003
1.0000780029896081,0.6,0.9999999999561117
1.0000780029896081,0.7,0.9999999999526458
1.0000780029896081,0.7999999999999999,0.9999999999523481
1.0000780029896081,0.8999999999999999,0.99999999995511
1.0000780029896081,0.9999999999999999,0.9999999999544384
1.0000780029896081,1.0999999999999999,0.9999999999490794
1.0000780029896081,1.2,0.9999999999535357
1.0000780029896081,1.3,0.9999999999546197
1.0000780029896081,1.4,0.9999999999508475
