Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14	Intensity15	Intensity16
401.2161	-1.05566	15.05874	12.5257	-4.269644	15.55542	16.18341	24.60305	4.979292	-0.6529871	-5.348439	-10.2101	-6.458619	7.099314	7.862401	2.405234	-12.21985
401.5539	2.513679	12.78421	6.37305	-0.7061099	8.957214	13.30435	15.90625	3.055672	-1.955951	-20.2436	1.788038	-5.369015	4.122633	-5.674864	-8.497916	-9.062629
401.8917	5.29519	2.693177	2.139663	18.54253	9.761671	16.2308	5.300483	8.30734	-7.831502	-15.28426	10.78401	0.1759548	9.465731	-14.40934	-4.727436	-2.087313
402.2294	14.99903	-2.181017	1.724678	9.67142	9.952448	9.122845	5.948583	4.371722	-10.5242	-11.586	5.837707	-2.796553	15.4167	-13.55084	-3.733265	-20.47836
402.5672	10.75157	5.893231	8.643572	2.874146	14.6829	0.6653912	15.56874	6.336849	8.490875	2.304586	-0.5099142	-15.75579	11.53824	-2.570302	6.076519	-29.99233
402.9049	9.259505	10.19347	10.11595	-4.499716	9.807491	-3.172433	13.16248	6.487281	12.05301	-9.298918	13.77496	-24.75184	12.7552	4.721081	4.196032	-35.86717
403.2426	-1.415519	8.037617	10.55119	-2.368856	4.134525	6.148067	8.884805	2.856937	6.844286	-12.7298	20.4177	-27.63238	2.006314	10.98736	8.576984	-19.29294
403.5804	-2.718387	-1.1049	5.430631	-12.99534	1.682831	7.619148	7.384679	-0.169887	-8.780725	-5.302964	10.36481	-25.71946	3.785628	3.676125	5.308917	-13.49811
403.9181	-4.961337	5.214785	3.509152	-1.739083	9.516554	9.444875	10.95489	8.986423	-8.306774	2.887587	-5.924029	-21.7977	11.4751	-7.353921	7.759712	-12.41605
404.2558	-5.263632	-4.059189	-11.31194	-4.489638	4.945916	-4.711643	2.186054	-1.302841	0.6859283	-6.994681	2.947002	-25.44898	11.7991	-15.23646	-13.4634	-14.00326
404.5934	-7.707844	-3.082535	-14.0647	-5.295177	5.544305	10.53095	7.668399	-9.20018	8.023983	-7.942595	8.717925	-26.68347	8.887026	-9.396886	-13.43501	-10.76936
404.9311	-1.367946	-10.29709	-5.780832	-5.821505	2.800083	19.59611	14.66975	-10.17406	-0.200561	2.562335	5.041066	-25.51548	3.2418	-12.16954	-12.15791	-5.508269
405.2688	4.71441	2.053031	8.964098	11.59312	15.84298	18.34635	23.42374	5.632015	-2.250978	7.34404	-4.824234	-18.25054	12.54877	1.546977	6.369898	-13.62466
405.6064	3.09868	6.955085	10.76432	6.145565	24.94181	1.375966	10.07694	-0.5830479	0.8126308	4.18699	-4.542694	-16.30938	5.121248	7.754251	10.54252	-19.61379
405.9441	0.1375587	10.8078	9.1143	0.03247936	30.86414	5.431967	7.949792	-3.454662	2.000075	-1.694587	-0.8417689	-12.70874	3.083808	-1.067937	17.22762	-24.611
406.2817	-3.36556	-1.174461	-6.113338	-8.471322	16.49541	13.0294	4.60608	-9.202113	2.901602	-9.77317	-3.470611	-18.19223	-5.499564	-20.23363	1.614623	-19.90859
406.6194	-0.3236844	-8.612337	-5.700885	-7.654388	22.83913	15.81397	11.95278	-0.8826969	6.817426	-13.15266	-4.817114	-24.88237	-3.518804	-17.21604	3.891743	-18.55197
406.957	-3.176171	-1.701403	0.001448849	-9.513159	19.82846	8.838575	17.98668	-2.010477	1.283407	-12.43407	-11.93153	-20.51924	4.092103	-3.997109	2.884332	-15.2414
407.2946	-3.036626	-1.42117	5.923559	-4.165109	12.11981	9.792351	14.87563	6.141251	10.47096	-25.3813	-10.00248	-11.06816	12.37344	1.913661	4.628644	-9.369319
407.6322	10.016	1.657542	19.37671	-8.514222	-0.8461618	7.450963	22.42702	4.519533	1.890197	-31.95347	-6.993245	-32.3064	24.26951	-3.643708	3.998696	-31.88445
407.9698	19.1851	10.20512	26.82403	-11.77143	11.48881	10.20036	15.42847	2.256462	-0.9292755	-18.19659	-2.716077	-31.72516	23.4238	-7.52768	11.84	-38.37746
408.3074	10.99638	11.53247	15.17703	-15.80462	8.893211	12.24774	4.82899	-6.962448	-14.18646	-4.181274	-9.824698	-28.52222	11.80063	-12.74121	10.07108	-34.33915
408.645	2.898678	-3.507997	6.231875	-4.593613	0.700926	10.79749	-4.162688	2.953788	-6.220469	-6.474391	-3.515348	-8.702243	0.4484265	-7.836868	-2.253007	-14.46177
408.9825	7.292206	-7.86659	10.90061	4.844884	12.16219	11.91567	7.735664	1.081882	-4.84025	-19.79761	2.65986	-7.540013	-10.49568	-10.07019	-3.14995	-12.11938
409.3201	10.59784	2.786643	17.04095	1.501415	20.90453	18.39447	10.1291	11.20037	7.339311	-15.90646	0.01833638	0.06644985	-9.591402	-3.742281	-1.906754	-8.856539
409.6576	3.148648	-0.3605318	8.222003	-15.97081	11.4753	22.51221	4.564452	8.0838	2.851829	-7.732647	-14.28245	-7.882789	-7.558476	-7.675059	-2.203932	-2.169631
409.9951	5.593088	-6.008195	5.901264	-27.72359	-0.814463	14.97287	3.040561	16.51108	0.8777492	-4.45466	-20.16392	-9.712251	0.5057018	-3.31894	7.905993	-3.748962
410.3326	6.230044	-4.445261	-9.112026	-19.68766	5.611196	9.71599	4.633524	4.501541	-4.208554	-4.58577	-18.34422	-16.47632	9.571417	-5.965562	14.30572	0.6057551
410.6702	13.05252	2.35754	-12.29688	-6.913322	13.49537	12.56553	11.63484	13.7525	-6.962006	-5.377226	-15.55609	-19.34984	11.63881	2.802256	16.97051	1.955507
411.0077	4.740695	-4.619633	-11.26381	-6.863741	8.497674	12.91159	12.38149	16.37294	-13.30907	-1.957238	-9.901114	-8.112095	5.16912	1.159104	10.55818	2.398167
411.3452	2.803314	-9.467272	-1.82622	-11.40725	4.959923	20.8144	5.235626	21.83169	-3.046376	10.56204	-3.10508	-2.16279	-4.983753	-6.085799	19.50952	2.891168
411.6826	-0.9258062	-9.164434	-5.214342	-6.080299	5.899295	14.27379	6.519012	6.199762	-5.341872	14.96327	2.706607	-2.03912	4.359912	-8.031671	14.25038	12.18536
412.0201	12.6679	4.091795	-2.302739	7.966283	4.889527	25.88445	11.65131	3.163196	-7.868914	-1.76175	2.265581	-12.22646	9.718658	-1.166475	6.804177	4.808944
412.3576	10.26252	5.464647	10.09689	3.856221	7.944314	18.72645	7.733424	-3.844557	-14.9271	-24.7088	4.93444	-8.434147	4.864203	4.715161	3.427346	-8.494061
412.695	12.55984	17.9957	14.93435	-2.976412	12.85582	18.83394	13.65298	6.30719	-7.357203	-23.44072	6.387218	-3.943929	3.168787	1.883826	0.6449463	-26.02787
413.0325	8.409895	16.6634	15.14877	-4.006095	14.51073	9.87629	10.71533	4.105856	0.0459871	-22.4916	-2.46822	-5.037077	4.227712	2.232859	4.075767	-22.97152
413.3699	12.31924	18.47755	17.88015	6.122887	3.249336	23.95032	18.54505	15.38579	5.514828	-12.60439	-4.959723	-9.826166	10.21615	2.22016	7.126798	-18.3761
413.7074	-1.752048	4.871746	19.30118	5.393381	8.035607	17.11574	20.84955	10.10235	5.60455	-9.975874	-9.457664	-25.26112	17.50299	0.9032674	5.005036	-7.724635
414.0448	-8.772504	11.83471	12.68095	5.921867	16.59789	15.71647	32.40661	10.20187	1.376823	-2.512736	-0.8914957	-16.19032	23.96181	-0.9009594	-6.450553	-6.79284
414.3822	-6.002724	11.33023	6.19739	8.996826	13.11856	9.65533	21.16608	-0.7361231	-1.889122	-1.448013	0.5711108	-11.98467	9.410217	-11.38615	-3.136965	-8.354604
414.7196	6.495808	13.19375	8.883452	8.067567	4.690708	13.02964	17.48389	4.346618	-13.66521	-4.194949	2.194978	-1.21457	-2.719185	-8.31111	7.233146	-11.72259
415.0569	4.243773	8.928255	2.325115	-8.760462	9.88211	9.599242	15.26079	4.923659	-11.37258	-12.79585	-11.81595	-11.23452	-4.985582	-5.511899	1.561269	-18.65827
415.3943	2.072094	9.028933	5.175746	-14.34423	7.953951	13.41961	16.39205	5.287861	-7.829337	-7.72495	-9.646257	-15.62431	5.487081	3.279764	-0.3349727	-11.748
415.7317	7.231546	2.854616	0.593371	-14.1363	3.097209	15.76546	17.19794	-1.512286	-1.169129	6.961572	-6.740413	-15.16732	4.572714	-1.968478	0.4969629	-7.393227
416.0691	8.660547	2.586113	-5.063808	-17.81941	-5.10092	18.84006	8.578827	3.295012	-4.846667	0.7088521	-8.463648	-14.80602	-5.273964	-1.816622	-5.708402	-1.053438
416.4064	1.594745	2.27772	-9.668468	-14.0898	2.412879	12.55852	4.691538	9.926213	7.188686	-25.22147	-6.147515	-20.80383	-6.783106	-11.02316	-7.376512	-19.76582
416.7437	-6.995201	8.309192	-1.78212	2.417542	-1.427827	6.65425	10.94577	14.83049	5.415648	-34.32728	-4.398755	-12.37424	3.198336	-13.38019	5.177249	-20.76739
417.0811	-1.033703	9.10055	0.02220871	8.806571	-0.118541	13.43044	8.513902	6.11898	-4.457155	-15.57669	1.538572	-2.366904	2.455528	-16.58352	10.2603	-26.51827
417.4184	6.057786	12.86324	-1.04183	2.565881	1.802306	27.32306	17.54842	10.13695	-15.01824	7.644093	6.536932	-0.9683856	-5.802543	-9.916174	-2.008884	-4.654454
417.7557	11.37349	14.98214	5.743599	-0.4766567	16.0925	18.30731	19.34156	10.93571	-2.656482	10.3964	5.98676	-13.31325	-5.486287	-14.19407	-2.109499	-6.247213
418.093	9.539248	0.5308756	9.516499	2.093838	19.95776	12.28901	30.98349	12.02437	-1.808094	5.200588	-7.338587	-11.56939	7.347768	-4.773958	15.80348	1.238766
418.4303	5.55421	-6.455349	-1.416811	-2.868265	20.29244	3.717447	24.72513	2.55098	-15.60129	3.725837	-9.691895	-9.97389	7.128357	-2.564875	22.66459	-19.75639
418.7676	1.913092	-1.182422	-2.26058	-6.054426	7.752188	13.87272	32.974	5.500546	-10.23481	5.259787	0.08090479	-10.18083	9.34567	10.76499	16.11399	-12.36428
419.1048	-5.066576	9.787631	-5.586236	-3.369112	6.703031	9.02616	23.32697	2.999005	3.518651	-2.591956	1.080138	-8.015379	0.2526833	7.152422	3.907605	-17.39801
419.4421	-6.627774	-2.052036	-14.96029	4.49277	6.598983	17.3046	16.0306	3.814583	14.85432	-7.447077	-2.512294	2.320231	5.516276	8.633938	1.03253	-7.100771
419.7794	5.127997	0.9941959	-15.73996	10.9164	15.71113	23.86432	15.2505	2.796438	9.018601	-15.72978	-3.427466	-6.403323	4.605237	-1.515091	8.512156	-21.02205
420.1166	9.052925	1.478355	-6.19639	2.97733	17.49315	22.25936	17.90922	7.639284	15.74105	-18.02667	1.838885	-18.84637	-8.029493	-0.9983091	8.436959	-15.36516
420.4538	5.194594	-5.697432	-4.065896	5.799577	16.6755	9.535454	12.33704	7.782228	11.31017	-23.49412	2.60105	-14.15518	-16.09225	-8.79082	-3.068566	-17.58083
420.791	-3.331735	-10.90081	-11.33819	8.646218	10.25769	15.81081	12.19921	0.6058403	11.48952	-13.52048	-1.846911	-3.404789	-7.93857	-10.61222	-16.21771	-8.23414
421.1282	-4.20519	-2.302746	-6.887371	6.382347	6.590139	24.83272	9.428404	-5.055878	6.264777	-18.34769	-4.57314	-6.719485	5.69342	-12.72698	-0.3212475	-12.83023
421.4655	-0.7411897	0.6417413	-3.226555	-3.229399	12.25448	29.9466	18.30551	0.907607	8.287649	-23.19755	-2.215334	-16.23917	-2.661627	-7.059056	18.82335	-11.32276
421.8026	-5.026762	-3.387339	3.387733	-8.618259	14.34483	11.42766	16.34918	12.38957	12.31945	-31.63711	-0.5502783	-22.83054	-0.9323353	-10.65597	18.56393	-13.73924
422.1398	2.923584	-3.133782	7.225689	1.33862	10.85492	14.42476	11.70245	13.12506	7.394056	-24.49198	2.10076	-17.15641	3.728743	-14.30522	7.600606	-17.70626
422.477	-3.886224	2.546459	11.6141	8.31665	7.78473	13.85165	-0.6104736	9.648692	-2.200396	-11.19509	0.4727178	-17.47445	4.141938	-9.63383	-4.375407	-12.54481
422.8141	6.320745	2.588586	11.43585	8.740208	11.96354	19.32757	1.079345	7.667439	-11.62168	-3.848815	1.918436	-7.118476	-4.256801	2.419515	-1.327643	-6.277597
423.1513	-2.259425	-0.7088195	9.114049	-0.7952354	18.68639	12.51979	9.50163	6.354642	-2.468437	-4.710628	-11.78126	-12.80968	-5.715683	6.845884	5.711122	-7.327777
423.4884	9.481747	0.3420341	3.89013	4.770098	16.21386	13.64316	14.95265	5.444591	5.186032	-6.712685	-10.88817	-4.016654	3.614266	0.2100988	9.391731	-17.60084
423.8256	9.821642	1.173469	-5.412518	5.375542	11.17946	13.27764	14.91971	8.681108	3.388909	-5.400474	-3.774023	-17.97161	6.530139	-1.84504	-5.607912	-22.76079
424.1627	15.78065	-4.141289	-0.2800125	1.332536	20.1137	21.7761	15.00124	20.45832	-0.7565287	-3.125456	11.05647	-25.0831	12.58515	-8.158277	-13.21759	-8.894269
424.4998	1.42367	-4.348811	7.268836	-10.46465	21.73569	25.53466	15.21454	17.85878	-3.412853	2.770169	15.71802	-24.48243	3.189168	-17.04342	-3.16338	-2.935103
424.8369	-3.378179	5.922683	22.06437	-4.418064	26.58304	19.02727	22.69127	19.29186	0.2212111	5.367101	16.69353	-10.10688	14.29751	-13.65121	7.981359	-11.87403
425.174	-2.35184	11.56026	4.746878	4.574631	27.80886	16.63682	9.58874	4.307768	3.843947	-7.7477	8.70844	-14.43762	13.03638	-3.242804	4.325546	-16.70811
425.5111	1.941908	4.49051	0.7376025	17.05114	39.83324	21.0892	5.756786	6.139068	6.867033	-12.77493	3.330945	-22.26259	6.544241	-2.515558	-2.846197	-3.782914
425.8481	1.074103	-2.656412	-5.91287	11.20493	29.69981	27.28131	-0.9686506	8.744332	6.178612	-17.86922	6.462594	-19.42128	-7.497923	-12.43982	-0.1505459	-0.6893704
426.1852	4.171821	1.940288	5.174761	4.270785	27.00671	27.05757	21.02173	15.01114	2.452914	-9.785555	6.298956	-1.567986	8.882578	-9.361587	14.68254	-6.656745
426.5223	1.503747	3.247548	5.515097	3.98069	14.68681	31.57234	27.09573	8.195739	0.2152646	-13.53736	1.894233	-10.94497	19.06811	-7.867647	8.158905	-4.49135
426.8593	8.481826	-0.4275282	4.106876	4.622224	15.48507	24.22342	23.90844	6.614718	1.744661	-12.24238	3.264908	-19.41475	7.271017	-9.269028	-4.292995	0.1596832
427.1964	3.410278	-4.647548	2.687993	-1.986867	16.66365	22.9109	13.88339	10.8439	0.043562	-16.54666	1.724452	-21.7824	-2.341088	-10.18036	-7.417832	-6.128583
427.5334	2.689682	6.514192	-2.472182	-4.880715	24.89214	29.85734	20.91724	6.947902	-6.914884	-8.686384	-5.507562	-4.384602	-3.412127	-6.169135	-4.419909	5.424518
427.8704	2.274975	6.034153	-4.077938	-2.759612	17.68651	29.66385	22.45397	4.105576	-9.406247	-0.5707054	-11.4585	0.1111515	-9.041883	-1.153618	-2.362106	2.141541
428.2074	10.69629	8.192375	-4.390055	-0.1140934	10.57436	22.19296	21.2904	8.37952	-2.609422	8.597379	1.382325	-16.23237	-8.660156	1.085606	8.185183	-1.681847
428.5444	4.180799	7.208271	-0.2384433	7.915758	18.52699	5.43693	25.13798	14.9654	-3.270597	-2.675666	2.097044	-21.4143	3.714534	-1.412313	14.0558	-21.16577
428.8814	5.513811	7.125977	1.337626	14.9484	24.43697	9.844531	32.99471	17.58002	-2.039035	-2.321805	1.20325	-14.54096	14.13273	-5.269699	11.47807	-17.86031
429.2184	-0.6743402	-2.933662	-7.108767	7.586741	18.59693	24.15805	29.20022	14.87545	-2.14726	-8.099571	3.58235	4.415262	3.193084	-7.334563	7.471336	-7.470278
429.5553	2.718214	1.022856	-1.566138	-0.1946974	11.12804	46.59079	29.27213	12.29203	6.556009	0.5268341	16.98973	2.97977	-1.313889	0.2767592	10.35001	-6.14107
429.8922	-4.288715	5.306048	2.170337	0.7125058	11.91452	45.86893	21.13678	4.321846	3.751348	-9.841132	4.966683	-3.736587	-1.573069	-6.614065	2.558419	-12.30064
430.2292	-2.914864	2.824187	13.26117	7.341788	8.585594	34.66421	22.75973	9.172671	4.67411	-3.649042	-1.736302	-19.71938	7.24495	-3.098752	8.078174	-26.15848
430.5661	-8.454876	-4.524965	10.61185	0.7594515	7.97153	23.99963	25.12877	-1.641837	1.516455	-17.11227	-2.978721	-17.53916	15.20418	-5.283046	7.497518	-7.822023
430.903	6.695363	-4.410095	6.852447	8.86739	19.18289	21.15639	28.11495	-2.656023	14.50621	-11.21768	-4.414803	-9.425976	14.65043	-2.291321	4.253058	0.691491
431.24	5.985551	6.885457	2.503911	-0.5356437	29.02884	22.59492	30.97936	-6.65219	19.66834	-8.773361	-8.005208	-11.44627	12.18217	-11.02267	2.247068	-2.993698
431.5769	11.37112	25.99755	8.917231	6.07637	28.03507	27.2543	42.51765	15.11479	22.3982	-10.44434	3.97926	-18.26574	17.43179	-3.044947	5.90396	-19.70852
431.9138	7.142205	34.69429	15.03432	2.739259	31.14364	40.22905	50.66016	14.72382	21.71324	-6.431319	8.479115	-11.13272	17.44486	6.797995	18.94714	-7.710348
432.2506	17.863	38.3544	28.76381	20.25614	44.51157	48.27085	56.71264	24.05239	27.46351	7.274418	16.9058	-3.440926	20.89596	15.72294	39.41847	16.86717
432.5875	26.2052	40.49266	41.18369	29.30118	53.9838	56.59729	59.09549	27.19908	34.55375	20.86466	24.77292	8.314162	23.22124	23.06163	45.01322	20.32261
432.9244	41.26775	39.84214	41.69608	35.53744	47.90988	66.18771	54.9664	35.17874	37.13345	18.41807	31.35388	17.11123	28.94832	36.87099	34.45023	25.92642
433.2612	29.56259	21.65532	22.05392	20.448	40.1486	52.18637	37.52368	21.20232	19.18076	10.34725	3.68519	9.131567	16.65037	30.60878	10.80361	8.410756
433.5981	14.5419	8.183908	28.25318	14.96276	46.30886	35.6754	30.59832	12.97728	6.190823	-1.149095	7.807149	-16.06814	15.53294	17.08421	11.94574	0.5431681
433.9349	-0.6937642	0.7706271	10.65684	9.24897	35.8968	23.80876	27.3655	7.993432	4.83357	-3.121385	10.14727	-23.7391	22.97063	3.614181	3.771571	-10.34052
434.2718	-2.137055	3.489898	2.238695	16.73746	23.86181	31.61167	35.91876	14.49179	2.185801	0.4261262	19.71477	-14.89285	29.04004	-0.8755153	10.79733	-1.936635
434.6086	-3.346793	0.8910496	-10.75265	6.33279	18.27943	21.30576	36.65917	20.44731	1.343646	-7.00395	-2.534675	-14.54455	13.63163	-10.20655	5.247205	-4.932944
434.9454	11.39689	-4.699724	3.486083	9.291629	29.28945	15.14449	35.87226	17.07159	-2.631815	-17.36361	-1.074493	-22.00919	1.27015	-8.65949	7.491407	-10.14247
435.2822	6.023857	-15.9858	-4.674494	-4.532845	20.72551	17.19121	17.42579	2.013978	-5.418911	-35.58725	-11.58756	-37.64077	2.452225	-17.91095	0.4830971	-29.61409
435.6189	-11.75318	-20.0356	-8.701145	-12.66445	11.06032	15.84858	-6.033917	-10.98829	-26.74057	-37.59155	-13.92434	-51.85623	-6.531221	-27.89992	-14.95035	-55.7191
435.9557	-26.54562	-25.556	-10.99348	-28.89491	10.16936	-1.322873	-9.030111	-7.428784	-33.31227	-36.60804	-25.57194	-69.93495	-8.841115	-39.66248	-25.68456	-70.46368
436.2925	-17.096	-17.6776	-1.270141	-22.62151	10.57375	-5.400524	6.882338	-11.04023	-40.34029	-28.0118	-17.88484	-69.69684	-2.35828	-24.24857	-30.90889	-57.69229
436.6292	-7.865281	-11.08067	3.399226	-14.14716	6.981603	4.280619	21.40467	-12.02889	-26.76244	-24.59461	-18.1414	-63.06502	-0.5755866	-17.98346	-14.61618	-43.75849
436.966	-11.94287	3.145902	-1.984726	-2.174719	10.81408	26.65798	18.33708	-4.948698	-11.99097	-10.18378	-10.22368	-37.17435	-13.52695	-8.557334	-9.119426	-24.224
437.3027	-11.03812	-2.510158	-5.222025	10.10188	19.6997	26.99884	19.24966	14.88412	3.055016	-12.91544	-19.47583	-17.30215	-10.40634	-17.95937	-0.1235998	-19.36966
437.6394	-6.358799	-2.645496	4.408565	9.359377	21.92908	31.54976	23.36833	15.51808	3.223233	-17.50914	-14.41876	-4.035111	-5.790675	-13.92952	2.768359	-13.13651
437.9761	4.542684	-11.15718	10.81629	4.394929	20.29923	20.45493	23.09951	5.53018	-3.790855	-21.19297	-11.18603	-15.54938	-4.530802	-8.998033	8.359749	-21.08659
438.3129	2.793815	-3.018051	12.16647	-3.522487	21.14406	25.67322	21.40195	-9.71596	-4.008624	-3.448483	7.821999	-5.342871	-3.226381	-13.30776	5.933405	-13.14667
438.6495	-1.85548	-0.8487439	6.022674	3.364702	21.97643	25.58262	21.70609	-13.56968	-2.131646	-11.56388	1.480158	-8.078945	-7.990477	-21.56223	2.440482	-11.12064
438.9862	-3.056252	-2.834074	2.603166	3.33585	21.42454	30.03609	21.08514	-4.288585	2.28442	-7.082631	-7.65272	-1.648207	-8.682064	-16.03002	4.021303	-11.03993
439.3229	-7.067615	-11.57018	-1.390286	3.03711	16.57257	33.15384	23.92492	9.011231	-0.5688003	-9.61054	-12.58886	-12.76626	-6.082603	1.415231	-0.7303182	-15.0513
439.6596	4.079073	-1.645518	-4.603621	4.76402	16.30688	43.47921	29.8346	11.41262	1.93242	5.030298	3.01035	-5.56868	12.52142	12.2061	1.523735	-7.598377
439.9962	11.7305	3.227175	7.34127	10.76188	26.76192	36.47219	38.68613	4.516338	-1.312863	-6.848919	4.206456	-32.8319	26.63353	4.050195	0.5256661	-10.12284
440.3329	17.43666	9.306424	18.23698	16.17781	39.6911	33.24919	31.07336	1.321415	0.7767235	-2.948355	-3.154876	-31.44301	22.75196	-1.864124	3.62886	-11.27364
440.6695	4.360176	6.417481	8.411404	7.546334	32.6026	22.6435	13.37553	7.100938	5.349507	-6.678451	-0.8602632	-22.43024	9.247478	-8.605131	-1.976101	-16.85607
441.0061	6.542997	5.067707	2.972829	8.652217	29.27736	29.75047	18.76861	7.437696	5.372891	-7.901659	-1.969175	-3.235443	5.191734	1.363464	-1.553049	-11.18592
441.3427	5.466511	-3.413308	2.095196	0.7310402	28.66378	21.26373	34.87612	10.66354	-4.637802	-11.10481	-1.622237	-8.165912	10.43535	-4.946835	-3.048356	-10.97764
441.6794	8.270231	2.966662	8.673254	-0.2490518	26.63576	31.69593	46.80642	1.953217	-11.5707	1.448589	-4.515508	-1.466926	6.713006	-6.547324	3.570211	-1.326035
442.0159	-6.082468	3.021044	-2.889905	-4.435409	20.24777	41.04037	28.14316	3.45819	-5.639028	10.45654	3.791391	-2.419996	6.293137	-7.440165	-3.551474	-5.906027
442.3525	3.538335	-1.203228	11.45579	5.941226	27.11324	47.44614	28.80331	3.56739	-1.601328	8.743867	0.1342102	-14.16746	8.363236	3.473017	2.079736	-9.701145
442.6891	-2.452297	-0.4017805	8.891142	6.085582	29.57347	28.57997	26.5491	13.02416	-9.110377	-13.78284	-5.296186	-21.75538	0.2935089	-2.309087	-1.0108	-8.399726
443.0257	0.1988721	12.45874	17.54848	9.454296	33.88704	30.62402	26.37577	10.3513	-13.28252	-15.80049	-11.30136	-20.82016	0.01515848	-1.464343	7.641652	2.039604
443.3622	-8.829484	11.23385	6.297574	6.144946	30.28929	41.17207	33.27124	5.249884	-5.335085	-14.57771	-3.165399	-14.90508	1.55659	-6.73174	2.168895	6.906624
443.6988	8.064946	11.28434	5.806568	16.82286	30.25512	39.30202	45.84798	12.04465	-0.7702152	-6.16667	4.821024	-18.85469	11.46115	-2.75023	6.351965	-4.332094
444.0353	2.420362	7.05031	1.246344	15.00996	20.06913	33.30277	39.85974	18.17234	-6.315715	-18.40552	-0.8924193	-20.57954	0.2184026	-0.4305667	2.752941	-14.70455
444.3718	3.676721	4.963649	13.1819	7.311583	41.78425	36.39202	31.19748	18.24926	-10.67297	-15.48554	-2.914841	-30.28787	10.36109	6.867084	7.436026	-26.53611
444.7083	6.912652	1.068541	19.95038	-0.527681	36.49701	44.88854	33.42843	2.069692	-15.68783	-17.77121	-0.6699055	-34.44939	11.00828	-8.26561	7.059813	-16.2007
445.0448	15.12027	-1.802033	16.42657	-0.3151525	27.92704	46.86764	35.97182	7.969027	-19.00047	-2.498227	12.85738	-25.61347	13.22887	-23.8302	7.821232	-4.706913
445.3813	10.78705	-12.13993	6.872182	-1.314453	13.98415	55.35621	29.98915	8.323674	-7.956194	-8.296361	7.047544	-11.9237	-6.013714	-18.92567	2.31497	-5.601661
445.7178	2.101817	-20.6548	-1.929919	1.262514	30.2365	58.13887	32.02307	6.646368	1.150575	-4.65148	4.136201	8.792401	-6.582857	-1.665253	-3.270951	-11.57813
446.0543	-1.435214	-12.40331	10.21384	10.34698	33.63869	47.78446	34.06365	-3.292236	-5.195724	-12.53663	-4.796677	-8.097176	3.2933	6.287879	-5.384816	-13.73873
446.3907	-2.316036	-1.802307	20.42264	21.17779	37.01037	43.5182	34.89315	5.673337	-9.240617	-2.198657	9.211895	-11.46604	12.57314	4.85214	11.65714	-11.32501
446.7272	3.673167	-1.23543	10.47912	18.30065	25.78945	39.70983	27.98535	12.45427	-10.02781	-7.827611	-1.323829	-13.09996	2.287048	-1.536368	14.50249	-13.99193
447.0636	-0.9024373	9.979814	-6.797457	16.1136	22.34856	50.85078	25.19368	7.401155	-6.943943	-11.33019	-13.53878	-1.474	-11.11856	-7.725203	15.77008	-4.500775
447.4001	-5.969086	17.14607	-1.504543	11.88984	19.84694	48.21743	30.04829	-1.405992	-2.546327	-15.07872	-17.67613	-9.335547	-6.080033	-18.94364	7.79252	-1.95979
447.7365	-4.122811	21.01785	5.86762	15.97538	21.84158	56.03011	41.83036	2.920196	3.83578	-5.930321	-4.572909	-17.55894	-1.609838	-20.03591	6.150651	-7.701748
448.0729	-2.139939	-0.3551581	-9.807022	9.194624	20.15708	47.93988	37.92808	11.21119	-8.144664	0.4940919	-5.096885	-16.8174	-5.55417	-21.86728	-6.070575	-13.05648
448.4093	1.572304	-4.16245	-10.29354	2.947273	26.53829	43.45224	36.04449	1.394987	-11.27171	0.5068418	-7.859107	-27.42655	-3.390913	-13.76602	8.030306	-7.08178
448.7457	-0.08011021	-0.5301379	-9.620714	-4.171469	28.42992	32.69731	27.01951	-3.617544	-9.277498	3.510646	-12.74099	-16.79308	-2.939639	-6.51713	10.96213	-10.10029
449.0821	2.395528	5.156611	-0.4052972	2.593245	20.85062	41.9872	32.51638	7.249276	0.8957312	0.5872004	-6.081895	-2.874588	2.763645	-0.4172156	9.877368	-10.52245
449.4184	-5.26262	0.2686403	-6.367806	4.687915	28.49278	47.86527	36.68768	19.45494	-0.5118735	-7.833213	-5.566313	10.79314	-0.2454177	0.2368911	-0.3664338	-13.1208
449.7548	1.935645	-2.517136	4.014502	8.45706	35.69735	54.04269	42.03583	12.91695	0.4558887	-8.698965	5.961819	-3.710617	9.240926	5.257933	4.224438	-9.733013
450.0912	4.613747	1.579932	-2.291946	-3.2482	38.73664	44.34027	39.58104	7.598746	1.063287	-8.237745	2.852787	-18.94582	2.149178	2.504991	2.927313	-13.85553
450.4275	9.922002	8.41436	1.500372	-2.950956	35.16632	43.4782	36.3367	6.761423	12.79551	-9.92348	1.023737	-27.08214	10.21957	4.541279	4.355087	-8.997099
450.7638	-5.626792	16.47885	-1.601525	1.623269	31.2989	42.01253	29.98383	5.88868	16.71835	-7.576212	-1.257351	-22.6811	4.75806	7.351436	-2.3638	-7.752736
451.1001	-12.23467	6.323848	6.167548	7.368912	24.02808	44.79228	27.14656	2.691888	15.18	-3.816107	13.03021	-10.95664	4.150903	6.626652	-4.740356	-3.681007
451.4364	-9.637629	-8.684469	4.956826	-3.179667	22.80936	41.35323	36.3974	4.738938	3.948182	0.2601542	16.16225	-3.364853	-6.36483	-5.429583	-3.679253	-2.008574
