"Wavelength, nm",Intensity
136.44237175216523,5.562671400726067e-26
136.53333333333333,5.433876588889207e-26
136.62441627751835,6.775647026470693e-26
136.71562082777035,8.952736537949706e-26
136.80694722778892,9.534058468101006e-26
136.89839572192514,1.1534124080334432e-25
136.98996655518394,1.3593022834506615e-25
137.08165997322624,1.4717042303920792e-25
137.17347622237108,4.819644456932501e-25
137.26541554959786,1.600548190236082e-24
137.35747820254863,3.5730614439183436e-23
137.4496644295302,7.625297803697548e-23
137.54197447951645,1.6103224771920067e-21
137.63440860215053,4.7560485533392357e-20
137.72696704774717,3.0063145205906335e-19
137.81965006729476,9.261386578384717e-19
137.9124579124579,1.5031355818332186e-18
138.0053908355795,6.946952685992503e-19
138.09844908968307,1.5525926448338427e-18
138.19163292847506,1.2999006287616997e-17
138.28494260634707,2.7241541373530715e-17
138.37837837837836,2.409269047463999e-17
138.47194050033806,9.491579910515995e-18
138.5656292286874,3.206817335369562e-17
138.65944482058225,1.6650701435889103e-16
138.75338753387533,3.7575939760073806e-16
138.84745762711862,4.445803770250012e-16
138.94165535956583,3.0281581824641434e-16
139.03598099117448,1.8045379334441884e-16
139.1304347826087,2.7755706735168345e-16
139.22501699524133,7.225707747774868e-16
139.31972789115645,1.7194998702811016e-15
139.4145677331518,3.4488457937204136e-15
139.50953678474113,5.229896818924339e-15
139.60463531015677,4.851272912760409e-15
139.69986357435198,1.9046132218792464e-15
139.79522184300342,4.0980505054827544e-17
139.89071038251367,2.0704932246583618e-15
139.98632946001365,6.62949022771807e-15
140.08207934336525,1.291888604321345e-14
140.17796030116358,2.104603222031859e-14
140.27397260273972,2.4742379968729293e-14
140.37011651816314,1.9116421862332067e-14
140.46639231824417,9.148640424521758e-15
140.56280027453673,2.5788179046551794e-15
140.65934065934067,1.8967834988317097e-16
140.75601374570448,7.836169908350877e-16
140.85281980742778,6.409926116886981e-15
140.949759119064,1.495870596261326e-14
141.04683195592284,1.8189170405917956e-14
141.14403859407307,1.3750028109970731e-14
141.24137931034483,9.4964801249196e-15
141.33885438233264,2.2668849126473975e-14
141.4364640883978,4.476682503098334e-14
141.53420870767104,3.914703631578876e-14
141.6320885200553,1.2692228241642235e-14
141.73010380622836,1.2533946946332737e-15
141.8282548476454,2.6868860739256835e-15
141.92654192654192,7.9794664347263e-15
142.0249653259362,2.114148293283213e-14
142.1235253296322,4.1996004919640126e-14
142.22222222222223,4.19079326037403e-14
142.32105628908963,9.524130474035447e-15
142.42002781641168,1.5262336299161534e-15
142.51913709116212,1.183532170194084e-14
142.6183844011142,3.429936682373945e-14
142.7177700348432,9.674914136607089e-14
