iteration,target,energy,pressure,radius,flength,grating_pair_displacement
41,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
42,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
43,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
44,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
45,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
46,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
47,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
48,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
49,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
50,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
51,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
52,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
53,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
54,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
55,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
56,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
57,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
58,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
59,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
60,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
61,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
62,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
63,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
64,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
65,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
66,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
67,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
68,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
69,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
70,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
71,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
72,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
73,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
74,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
75,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
76,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
77,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
78,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
79,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
80,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
81,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
82,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
83,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
84,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
85,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
86,4.478209722183492e-06,0.0004949874900079226,4.3064704974458765,9.64517029599389e-05,7.50683997836041,-0.00010977800396779741
87,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
88,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
89,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
90,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
91,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
92,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
93,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
94,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
95,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
96,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
97,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
98,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
99,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
100,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
101,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
102,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
103,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
104,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
105,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
106,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
107,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
108,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
109,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
110,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
111,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
112,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
113,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
114,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
115,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
116,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
117,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
118,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
119,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
120,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
121,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
122,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
123,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
124,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
125,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
126,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
127,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
128,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
129,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
130,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
131,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
132,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
133,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
134,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
135,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
136,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
137,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
138,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
139,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
140,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
141,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
142,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
143,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
144,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
145,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
146,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
147,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
148,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
149,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
150,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
151,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
152,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
153,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
154,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
155,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
156,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
157,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
158,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
159,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
160,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
161,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
162,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
163,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
164,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
165,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
166,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
167,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
168,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
169,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
170,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
171,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
172,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
173,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
174,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
175,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
176,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
177,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
178,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
179,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
180,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
181,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
182,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
183,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
184,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
185,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
186,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
187,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
188,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
189,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
190,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
191,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
192,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
193,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
194,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
195,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
196,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
197,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
198,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
199,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
200,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
201,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
202,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
203,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
204,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
205,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
206,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
207,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
208,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
209,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
210,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
211,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
212,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
213,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
214,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
215,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
216,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
217,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
218,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
219,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
220,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
221,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
222,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
223,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
224,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
225,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
226,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
227,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
228,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
229,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
230,7.71916837922281e-06,0.0004124859834860345,4.37340784002207,0.00011021816239838961,7.268657892411773,0.00019698573169318006
