"Wavelength, nm",Intensity
136.44237175216523,3.1507870410669944e-17
136.53333333333333,3.6908424563300135e-17
136.62441627751835,5.857711718415281e-17
136.71562082777035,7.048244540876847e-17
136.80694722778892,9.52312703390068e-17
136.89839572192514,1.4355094552215072e-16
136.98996655518394,1.7461175144233227e-16
137.08165997322624,2.955676316042417e-16
137.17347622237108,2.7367263138368558e-14
137.26541554959786,1.0520296195132113e-12
137.35747820254863,2.2072512096448122e-11
137.4496644295302,1.9169653317328423e-10
137.54197447951645,7.170750464171573e-10
137.63440860215053,1.408760342598189e-09
137.72696704774717,2.328300761277408e-09
137.81965006729476,3.0739889749522416e-09
137.9124579124579,2.0065066027945658e-08
138.0053908355795,6.497989964646787e-08
138.09844908968307,1.3938935585663658e-07
138.19163292847506,3.068414554975969e-07
138.28494260634707,4.965371222464967e-07
138.37837837837836,3.9337586791662923e-07
138.47194050033806,2.625526493826026e-07
138.5656292286874,4.300779994664829e-07
138.65944482058225,2.0006970608302197e-07
138.75338753387533,1.1561135820790612e-06
138.84745762711862,2.916633726070452e-06
138.94165535956583,2.002600775259283e-06
139.03598099117448,5.415274920140069e-07
139.1304347826087,2.572791546142731e-06
139.22501699524133,9.530327712001936e-06
139.31972789115645,1.709091497337829e-05
139.4145677331518,8.253779469952788e-06
139.50953678474113,3.1078753364452525e-07
139.60463531015677,8.508659178999166e-07
139.69986357435198,2.574537893092535e-06
139.79522184300342,1.113360693369596e-05
139.89071038251367,2.1496104900993693e-05
139.98632946001365,2.4794619534919416e-05
140.08207934336525,0.00010920395094633598
140.17796030116358,0.00015324537146307952
140.27397260273972,0.0002640929159628454
140.37011651816314,0.0002402883653267375
140.46639231824417,0.00022205741197153426
140.56280027453673,0.0003473515659606634
140.65934065934067,0.000857962392521845
140.75601374570448,0.0014794394854396817
140.85281980742778,0.0019895648432511097
140.949759119064,0.001605639523506387
141.04683195592284,0.0002579878485746883
141.14403859407307,0.00011763036502897609
141.24137931034483,0.0008518874728835228
141.33885438233264,0.002718400641331549
141.4364640883978,0.009117412148023828
141.53420870767104,0.02077973987499803
141.6320885200553,0.031277120388573436
141.73010380622836,0.03508313829969213
141.8282548476454,0.03351507148234425
141.92654192654192,0.03331303393498093
142.0249653259362,0.0305471642185519
