"Pulse energy, mJ","Pressure, bar","Simulated Angular Frequency Width, /s"
0.7947368421052632,1.112105263157895,151757494927663.12
0.7947368421052632,1.2957894736842106,248149442508629.22
0.7947368421052632,1.4794736842105265,193145245594531.2
0.7947368421052632,1.6631578947368424,259923307202832.56
0.7947368421052632,1.846842105263158,226589910220703.97
0.7947368421052632,2.0305263157894737,271357524529857.88
0.7947368421052632,2.2142105263157896,253699314523942.44
0.7947368421052632,2.3978947368421055,282534938740340.2
0.7947368421052632,2.581578947368421,276343218711667.25
0.7947368421052632,2.765263157894737,294382632153182.2
0.7947368421052632,2.9489473684210528,294150360732803.8
0.7947368421052632,3.1326315789473687,306830789610445.8
0.7947368421052632,3.3163157894736845,310357701885292.6
0.7947368421052632,3.5,319704176061832.4
0.8578947368421053,0.01,51982411592118.516
0.8578947368421053,0.19368421052631582,64114602845297.45
0.8578947368421053,0.37736842105263163,141011198711258.1
0.8578947368421053,0.5610526315789475,152707692394587.22
0.8578947368421053,0.7447368421052633,157989089047453.22
0.8578947368421053,0.928421052631579,226569724130393.53
0.8578947368421053,1.112105263157895,178652050670154.97
0.8578947368421053,1.2957894736842106,257209511917343.5
0.8578947368421053,1.4794736842105265,217456283623134.3
0.8578947368421053,1.6631578947368424,272441397970554.28
0.8578947368421053,1.846842105263158,251715642646880.03
0.8578947368421053,2.0305263157894737,284259419059302.94
0.8578947368421053,2.2142105263157896,280402142312291.4
0.8578947368421053,2.3978947368421055,297746853794425.56
0.8578947368421053,2.581578947368421,302629027690019.4
0.8578947368421053,2.765263157894737,312171692448730.8
0.8578947368421053,2.9489473684210528,320256543535492.9
0.8578947368421053,3.1326315789473687,327424415332488.75
0.8578947368421053,3.3163157894736845,335447322368059.44
0.8578947368421053,3.5,342477427686750.44
0.9210526315789473,0.01,51956528349335.28
0.9210526315789473,0.19368421052631582,64678340500984.984
0.9210526315789473,0.37736842105263163,155067414076728.28
0.9210526315789473,0.5610526315789475,152045720481246.38
0.9210526315789473,0.7447368421052633,185692669598593.22
0.9210526315789473,0.928421052631579,226840608782374.84
0.9210526315789473,1.112105263157895,211234858168725.4
0.9210526315789473,1.2957894736842106,258289821263081.3
0.9210526315789473,1.4794736842105265,249909619358094.1
0.9210526315789473,1.6631578947368424,275259719685375.8
0.9210526315789473,1.846842105263158,284383392877511.75
0.9210526315789473,2.0305263157894737,290782505814695.75
0.9210526315789473,2.2142105263157896,311390886599308.8
0.9210526315789473,2.3978947368421055,309467906467028.06
0.9210526315789473,2.581578947368421,330745200267398.44
0.9210526315789473,2.765263157894737,329637903187796.94
0.9210526315789473,2.9489473684210528,346043403977942.0
0.9210526315789473,3.1326315789473687,348462583153417.5
0.9210526315789473,3.3163157894736845,360900596060655.25
0.9210526315789473,3.5,365502105467939.8
0.9842105263157894,0.01,51961564169558.34
0.9842105263157894,0.19368421052631582,65192143591335.81
0.9842105263157894,0.37736842105263163,167510019914670.25
0.9842105263157894,0.5610526315789475,151020271217857.66
0.9842105263157894,0.7447368421052633,213230725819352.0
0.9842105263157894,0.928421052631579,221945096156889.84
0.9842105263157894,1.112105263157895,245645839738763.7
0.9842105263157894,1.2957894736842106,254980127023107.72
0.9842105263157894,1.4794736842105265,286563969319770.75
0.9842105263157894,1.6631578947368424,275236483991085.88
0.9842105263157894,1.846842105263158,316945735544668.2
0.9842105263157894,2.0305263157894737,299387843233091.0
0.9842105263157894,2.2142105263157896,338766060791302.06
0.9842105263157894,2.3978947368421055,327614261440389.06
0.9842105263157894,2.581578947368421,352121727937999.44
0.9842105263157894,2.765263157894737,354218692922846.0
0.9842105263157894,2.9489473684210528,366866776771608.94
0.9842105263157894,3.1326315789473687,373525289027120.25
0.9842105263157894,3.3163157894736845,382918518226877.8
0.9842105263157894,3.5,391395667190462.2
1.0473684210526315,0.01,52047384915920.86
1.0473684210526315,0.19368421052631582,65883473557114.68
1.0473684210526315,0.37736842105263163,183101637902423.84
1.0473684210526315,0.5610526315789475,144759170726217.75
1.0473684210526315,0.7447368421052633,240107861509100.44
1.0473684210526315,0.928421052631579,213641954478434.62
1.0473684210526315,1.112105263157895,281588456212583.9
1.0473684210526315,1.2957894736842106,248572247028232.0
1.0473684210526315,1.4794736842105265,319081919660567.6
1.0473684210526315,1.6631578947368424,279780087325773.34
1.0473684210526315,1.846842105263158,341719002159417.25
1.0473684210526315,2.0305263157894737,318855518424055.8
1.0473684210526315,2.2142105263157896,353171541290255.06
1.0473684210526315,2.3978947368421055,355612914272509.1
1.0473684210526315,2.581578947368421,366629547949029.8
1.0473684210526315,2.765263157894737,381245925790404.56
1.0473684210526315,2.9489473684210528,385231638939552.8
1.0473684210526315,3.1326315789473687,400053638193103.7
1.0473684210526315,3.3163157894736845,404858904469720.5
1.0473684210526315,3.5,416498728983246.3
1.1105263157894738,0.01,52166632433398.516
1.1105263157894738,0.19368421052631582,66409062098645.22
1.1105263157894738,0.37736842105263163,195568494159786.34
1.1105263157894738,0.5610526315789475,139268377588026.39
1.1105263157894738,0.7447368421052633,265817737928818.7
1.1105263157894738,0.928421052631579,205997767079530.34
1.1105263157894738,1.112105263157895,310675032128934.25
1.1105263157894738,1.2957894736842106,248042610556240.06
1.1105263157894738,1.4794736842105265,343274660593080.9
1.1105263157894738,1.6631578947368424,296918982778622.3
1.1105263157894738,1.846842105263158,353729937876856.1
1.1105263157894738,2.0305263157894737,349441893626958.9
1.1105263157894738,2.2142105263157896,361717870411544.94
1.1105263157894738,2.3978947368421055,385161093267612.7
1.1105263157894738,2.581578947368421,382505573595288.44
1.1105263157894738,2.765263157894737,404716877433825.7
1.1105263157894738,2.9489473684210528,409477704203366.8
1.1105263157894738,3.1326315789473687,421676498214273.5
1.1105263157894738,3.3163157894736845,430302977162634.2
1.1105263157894738,3.5,439871484912290.25
1.1736842105263157,0.01,52337739059065.516
1.1736842105263157,0.19368421052631582,66162868390992.945
1.1736842105263157,0.37736842105263163,207353919817022.12
1.1736842105263157,0.5610526315789475,133238842434114.89
1.1736842105263157,0.7447368421052633,289635588123636.25
1.1736842105263157,0.928421052631579,200593949600291.56
1.1736842105263157,1.112105263157895,335752454338169.0
1.1736842105263157,1.2957894736842106,257922175211122.4
1.1736842105263157,1.4794736842105265,356415697775106.8
1.1736842105263157,1.6631578947368424,327212538226777.0
1.1736842105263157,1.846842105263158,357039369894352.2
1.1736842105263157,2.0305263157894737,382709671173951.6
1.1736842105263157,2.2142105263157896,373437295308280.6
1.1736842105263157,2.3978947368421055,407160112295222.4
1.1736842105263157,2.581578947368421,407362916230606.56
1.1736842105263157,2.765263157894737,421677865557494.44
1.1736842105263157,2.9489473684210528,435457273247988.25
1.1736842105263157,3.1326315789473687,441649529626096.4
1.1736842105263157,3.3163157894736845,455821241175137.06
1.1736842105263157,3.5,462746801905507.9
1.236842105263158,0.01,52267389863789.18
1.236842105263158,0.19368421052631582,63805842272772.58
1.236842105263158,0.37736842105263163,222273299263137.97
1.236842105263158,0.5610526315789475,129732151726083.48
1.236842105263158,0.7447368421052633,310753193954116.06
1.236842105263158,0.928421052631579,202135535626947.28
1.236842105263158,1.112105263157895,353227250389572.9
1.236842105263158,1.2957894736842106,280882005535106.47
1.236842105263158,1.4794736842105265,358367912998322.5
1.236842105263158,1.6631578947368424,365782871474252.5
1.236842105263158,1.846842105263158,359227273641876.5
1.236842105263158,2.0305263157894737,408481405628525.2
1.236842105263158,2.2142105263157896,396525971312827.4
1.236842105263158,2.3978947368421055,420336316794977.9
1.236842105263158,2.581578947368421,436513640396162.2
1.236842105263158,2.765263157894737,439016682218484.0
1.236842105263158,2.9489473684210528,459225624812075.56
1.236842105263158,3.1326315789473687,465315261445992.3
1.236842105263158,3.3163157894736845,477765806202512.9
1.236842105263158,3.5,488629996299322.5
1.3,0.01,52237799638962.17
1.3,0.19368421052631582,64102663447817.93
1.3,0.37736842105263163,237950674531949.75
1.3,0.5610526315789475,126372613787594.19
1.3,0.7447368421052633,327912840527098.44
1.3,0.928421052631579,212206120555424.94
1.3,1.112105263157895,360997021303237.25
1.3,1.2957894736842106,314250156203817.94
1.3,1.4794736842105265,354129209345661.4
1.3,1.6631578947368424,398413686817919.44
1.3,1.846842105263158,371118092944982.0
1.3,2.0305263157894737,421317591917210.9
1.3,2.2142105263157896,428221737038501.06
1.3,2.3978947368421055,432018902917813.0
1.3,2.581578947368421,460248727229553.94
1.3,2.765263157894737,464035686197458.56
1.3,2.9489473684210528,477187294101321.44
1.3,3.1326315789473687,492137783601562.9
1.3,3.3163157894736845,499574229184958.3
1.3,3.5,513408920606875.0
