iteration,target,energy,pressure,grating_pair_displacement
0,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
1,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
2,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
3,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
4,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
5,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
6,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
7,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
8,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
9,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
10,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
11,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
12,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
13,494584472828488.56,0.0012646562516538521,3.361486889977033,1.4889112058308514e-05
14,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
15,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
16,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
17,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
18,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
19,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
20,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
21,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
22,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
23,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
24,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
25,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
26,498063127805255.94,0.0011916256466346757,2.7130013241256794,6.463685772024517e-06
27,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
28,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
29,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
30,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
31,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
32,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
33,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
34,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
35,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
36,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
37,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
38,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
39,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
40,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
41,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
42,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
43,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
44,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
45,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
46,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
47,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
48,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
49,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
50,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
51,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
52,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
53,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
54,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
55,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
56,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
57,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
58,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
59,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
60,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
61,537157984708428.3,0.0013998278491428148,2.396790560663174,1.0201420487410888e-05
62,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
63,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
64,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
65,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
66,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
67,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
68,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
69,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
70,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
71,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
72,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
73,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
74,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
75,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
76,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
77,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
78,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
79,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
80,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
81,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
82,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
83,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
84,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
85,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
86,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
87,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
88,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
89,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
90,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
91,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
92,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
93,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
94,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
95,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
96,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
97,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
98,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
99,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
100,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
101,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
102,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
103,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
104,560369931901136.2,0.0013858571403172473,2.3974646711419734,-9.494518984213326e-07
105,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
106,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
107,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
108,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
109,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
110,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
111,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
112,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
113,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
114,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
115,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
116,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
117,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
118,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
119,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
120,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
121,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
122,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
123,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
124,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
125,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
126,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
127,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
128,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
129,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
130,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
131,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
132,586253260928712.4,0.0014553023030336766,2.7127723212737194,1.9061530118343007e-06
